"spatial_unit","unit_id","unit","species","feeding_group","habitat_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Roan","Grazer","General_Grazer","SSP585_2050",46901.9722702881,147508.893797704,100606.921527416,214.50467146165,46902,147509,100607
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Sable","Grazer","General_Grazer","SSP585_2050",56282.3667243457,177010.672557245,120728.305832899,214.50467146165,56282,177011,120728
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Springbok","Grazer","Arid_Grazer","SSP585_2050",410680.90017956,904597.807426004,493916.907246444,120.267805741755,410681,904598,493917
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Steenbok","Browser","Shrub_Browser","SSP585_2050",1916193.94146323,1826968.05309211,-89225.8883711253,-4.65641219505115,1916194,1826968,-89226
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Vervet monkey","Omnivore","Omnivore","SSP585_2050",2113185.35709754,3350910.23721167,1237724.88011413,58.5715245450189,2113185,3350910,1237725
"Cluster","Cluster_1","Cluster A — South, Kunene South & Erongo","Warthog","Grazer","General_Grazer","SSP585_2050",160806.762069559,505744.778734985,344938.016665426,214.50467146165,160807,505745,344938
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Baboon","Omnivore","Omnivore","SSP585_2050",410378.377656152,407509.767921563,-2868.60973458958,-0.699015808526134,410378,407510,-2869
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",15557.371842525,13564.9369130966,-1992.43492942846,-12.8070148968367,15557,13565,-1992
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",250624.322517305,262333.712881292,11709.3903639866,4.67208858516839,250624,262334,11709
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",42904.9482176597,50894.2302201553,7989.28200249562,18.6208871805775,42905,50894,7989
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Buffalo","Grazer","General_Grazer","SSP585_2050",18878.1772157703,22393.4612968683,3515.28408109807,18.6208871805775,18878,22393,3515
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",29497.151899641,34989.7832763568,5492.63137671574,18.6208871805775,29497,34990,5493
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Bushpig","Omnivore","Omnivore","SSP585_2050",164151.351062461,163003.907168625,-1147.44389383585,-0.699015808526144,164151,163004,-1147
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",3111474.36850501,2712987.38261932,-398486.985885691,-12.8070148968367,3111474,2712987,-398487
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Duiker","Browser","Woodland_Browser","SSP585_2050",824134.760960977,776580.674362211,-47554.0865987656,-5.77018333061397,824135,776581,-47554
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Eland","Mixed","Mixed_Open","SSP585_2050",25062.4322517305,26233.3712881292,1170.93903639867,4.67208858516841,25062,26233,1171
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Elephant","Mixed","Large_Mixed","SSP585_2050",3898.74122971891,3843.31135266862,-55.4298770502846,-1.42173778110124,3899,3843,-55
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",52314.8100598871,52634.8219476821,320.011887795052,0.61170419510024,52315,52635,320
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Giraffe","Browser","Woodland_Browser","SSP585_2050",16967.480372726,15988.4256486338,-979.054724092231,-5.77018333061397,16967,15988,-979
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",30550.9401421162,33697.4762909412,3146.53614882499,10.2993103786267,30551,33697,3147
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",4977.73495436186,5697.14512121032,719.410166848458,14.4525607217809,4978,5697,719
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Impala","Mixed","Mixed_Open","SSP585_2050",250624.322517305,262333.712881292,11709.3903639866,4.67208858516839,250624,262334,11709
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Klipspringer","Browser","Rocky_Browser","SSP585_2050",1030910.59097928,884545.104015544,-146365.486963735,-14.1976897166902,1030911,884545,-146365
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Kudu","Browser","Woodland_Browser","SSP585_2050",75907.1490358794,71527.1673754668,-4379.98166041261,-5.77018333061396,75907,71527,-4380
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Ostrich","Mixed","Mixed_Open","SSP585_2050",125312.161258653,131166.856440646,5854.69518199332,4.67208858516839,125312,131167,5855
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",62927.2573859009,74644.8709895611,11717.6136036602,18.6208871805775,62927,74645,11718
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",87110.3617013325,99700.0396211806,12589.677919848,14.4525607217809,87110,99700,12590
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",154862.865246813,177244.514882099,22381.6496352853,14.4525607217808,154863,177245,22382
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Roan","Grazer","General_Grazer","SSP585_2050",39329.5358661881,46653.0443684757,7323.50850228765,18.6208871805775,39330,46653,7324
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Sable","Grazer","General_Grazer","SSP585_2050",47195.4430394257,55983.6532421708,8788.21020274518,18.6208871805775,47195,55984,8788
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Springbok","Grazer","Arid_Grazer","SSP585_2050",225112.190520856,248297.193722725,23185.0032018684,10.2993103786267,225112,248297,23185
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Steenbok","Browser","Shrub_Browser","SSP585_2050",1555737.1842525,1356493.69130966,-199243.492942846,-12.8070148968367,1555737,1356494,-199243
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Vervet monkey","Omnivore","Omnivore","SSP585_2050",1969816.21274953,1956046.8860235,-13769.3267260301,-0.699015808526139,1969816,1956047,-13769
"Cluster","Cluster_2","Cluster C — Kavango East, Kavango West & Zambezi","Warthog","Grazer","General_Grazer","SSP585_2050",134844.122969788,159953.294977631,25109.1720078434,18.6208871805775,134844,159953,25109
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Baboon","Omnivore","Omnivore","SSP585_2050",3075643.19115687,3075648.75354253,5.56238565873355,0.000180852761943472,3075643,3075649,6
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",146274.534991053,68434.6706906584,-77839.8643003945,-53.2149114711974,146275,68435,-77840
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",1935207.25646016,3009438.85339315,1074231.59693299,55.5098991773082,1935207,3009439,1074232
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",243306.389490746,777584.157998452,534277.768507706,219.590521081662,243306,777584,534278
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Buffalo","Grazer","General_Grazer","SSP585_2050",107054.811375928,342137.029519319,235082.218143391,219.590521081662,107055,342137,235082
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",167273.142774888,534589.108623936,367315.965849048,219.590521081662,167273,534589,367316
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Bushpig","Omnivore","Omnivore","SSP585_2050",1230257.27646275,1230259.50141701,2.22495426353998,0.000180852761947257,1230257,1230260,2
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",29254906.9982106,13686934.1381317,-15567972.8600789,-53.2149114711974,29254907,13686934,-15567973
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Duiker","Browser","Woodland_Browser","SSP585_2050",7108855.61102008,3150137.23345139,-3958718.37756869,-55.6871400149403,7108856,3150137,-3958718
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Eland","Mixed","Mixed_Open","SSP585_2050",193520.725646016,300943.885339315,107423.159693299,55.5098991773082,193521,300944,107423
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Elephant","Mixed","Large_Mixed","SSP585_2050",31639.7306482669,32752.1078419076,1112.3771936407,3.51576063022404,31640,32752,1112
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",459841.679517715,678544.454454998,218702.774937283,47.5604506243671,459842,678544,218703
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Giraffe","Browser","Woodland_Browser","SSP585_2050",146358.79199159,64855.7665710579,-81503.0254205319,-55.6871400149403,146359,64856,-81503
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",241675.490352883,539143.933266605,297468.442913722,123.085896082955,241675,539144,297468
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",11275.8352457104,53532.7082664643,42256.8730207539,374.756034474959,11276,53533,42257
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Impala","Mixed","Mixed_Open","SSP585_2050",1935207.25646016,3009438.85339315,1074231.59693299,55.5098991773082,1935207,3009439,1074232
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Klipspringer","Browser","Rocky_Browser","SSP585_2050",9971502.86406711,4664250.31154297,-5307252.55252415,-53.2241992493342,9971503,4664250,-5307253
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Kudu","Browser","Woodland_Browser","SSP585_2050",654763.016804481,290144.218870522,-364618.797933958,-55.6871400149403,654763,290144,-364619
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Ostrich","Mixed","Mixed_Open","SSP585_2050",967603.62823008,1504719.42669657,537115.798466494,55.5098991773082,967604,1504719,537116
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",356849.371253094,1140456.7650644,783607.393811303,219.590521081662,356849,1140457,783607
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",197327.116799932,936822.394663125,739495.277863193,374.756034474959,197327,936822,739495
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",350803.763199878,1665462.03495667,1314658.27175679,374.756034474959,350804,1665462,1314658
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Roan","Grazer","General_Grazer","SSP585_2050",223030.857033184,712785.478165248,489754.621132064,219.590521081662,223031,712785,489755
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Sable","Grazer","General_Grazer","SSP585_2050",267637.02843982,855342.573798297,587705.545358477,219.590521081662,267637,855343,587706
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Springbok","Grazer","Arid_Grazer","SSP585_2050",1780766.77102124,3972639.50828025,2191872.73725901,123.085896082955,1780767,3972640,2191873
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Steenbok","Browser","Shrub_Browser","SSP585_2050",14627453.4991053,6843467.06906584,-7783986.43003945,-53.2149114711974,14627453,6843467,-7783986
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Vervet monkey","Omnivore","Omnivore","SSP585_2050",14763087.317553,14763114.0170042,26.6994511634111,0.000180852761953565,14763087,14763114,27
"Cluster","Cluster_3","Cluster B — Omaheke & Otjozondjupa (Central / Group 4)","Warthog","Grazer","General_Grazer","SSP585_2050",764677.224113772,2443835.92513799,1679158.70102422,219.590521081662,764677,2443836,1679159
"Cluster","Cluster_4","Cluster E — Kunene (North)","Baboon","Omnivore","Omnivore","SSP585_2050",1464536.23960244,1981317.24652528,516781.006922836,35.2863242949262,1464536,1981317,516781
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",66854.8279688139,46658.4864094439,-20196.34155937,-30.2092491641607,66855,46658,-20196
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",966599.082182399,1907864.52839186,941265.446209464,97.3790957968079,966599,1907865,941265
"Cluster","Cluster_4","Cluster E — Kunene (North)","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",140402.666835567,486719.078474396,346316.411638828,246.65942566776,140403,486719,346316
"Cluster","Cluster_4","Cluster E — Kunene (North)","Buffalo","Grazer","General_Grazer","SSP585_2050",61777.1734076496,214156.394528734,152379.221121085,246.65942566776,61777,214156,152379
"Cluster","Cluster_4","Cluster E — Kunene (North)","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",96526.8334494525,334619.366451147,238092.533001695,246.65942566776,96527,334619,238093
"Cluster","Cluster_4","Cluster E — Kunene (North)","Bushpig","Omnivore","Omnivore","SSP585_2050",585814.495840977,792526.898610112,206712.402769134,35.2863242949262,585814,792527,206712
"Cluster","Cluster_4","Cluster E — Kunene (North)","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",13370965.5937628,9331697.28188878,-4039268.311874,-30.2092491641607,13370966,9331697,-4039268
"Cluster","Cluster_4","Cluster E — Kunene (North)","Duiker","Browser","Woodland_Browser","SSP585_2050",3144395.15355662,2098689.84126128,-1045705.31229534,-33.2561672826821,3144395,2098690,-1045705
"Cluster","Cluster_4","Cluster E — Kunene (North)","Eland","Mixed","Mixed_Open","SSP585_2050",96659.9082182399,190786.452839186,94126.5446209464,97.3790957968079,96660,190786,94127
"Cluster","Cluster_4","Cluster E — Kunene (North)","Elephant","Mixed","Large_Mixed","SSP585_2050",15307.9430209644,21186.9067099132,5878.96368894882,38.404661429021,15308,21187,5879
"Cluster","Cluster_4","Cluster E — Kunene (North)","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",244999.828615314,441068.719874311,196068.891258996,80.0281748632786,245000,441069,196069
"Cluster","Cluster_4","Cluster E — Kunene (North)","Giraffe","Browser","Woodland_Browser","SSP585_2050",64737.5472791068,43208.3202612616,-21529.2270178452,-33.2561672826821,64738,43208,-21529
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",143881.113365531,348575.213876355,204694.100510823,142.266136063874,143881,348575,204694
"Cluster","Cluster_4","Cluster E — Kunene (North)","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",6684.84451518357,32965.3416461482,26280.4971309647,393.135503320573,6685,32965,26280
"Cluster","Cluster_4","Cluster E — Kunene (North)","Impala","Mixed","Mixed_Open","SSP585_2050",966599.082182399,1907864.52839186,941265.446209464,97.3790957968079,966599,1907865,941265
"Cluster","Cluster_4","Cluster E — Kunene (North)","Klipspringer","Browser","Rocky_Browser","SSP585_2050",4999118.84880792,3445385.46586015,-1553733.38294776,-31.0801449203046,4999119,3445385,-1553733
"Cluster","Cluster_4","Cluster E — Kunene (North)","Kudu","Browser","Woodland_Browser","SSP585_2050",289615.343090741,193300.38011617,-96314.9629745705,-33.2561672826821,289615,193300,-96315
"Cluster","Cluster_4","Cluster E — Kunene (North)","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Ostrich","Mixed","Mixed_Open","SSP585_2050",483299.541091199,953932.264195931,470632.723104732,97.3790957968079,483300,953932,470633
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",205923.911358832,713854.648429114,507930.737070282,246.65942566776,205924,713855,507931
"Cluster","Cluster_4","Cluster E — Kunene (North)","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",116984.779015713,576893.478807594,459908.699791882,393.135503320573,116985,576893,459909
"Cluster","Cluster_4","Cluster E — Kunene (North)","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",207972.940472378,1025588.40676906,817615.466296679,393.135503320573,207973,1025588,817615
"Cluster","Cluster_4","Cluster E — Kunene (North)","Roan","Grazer","General_Grazer","SSP585_2050",128702.44459927,446159.155268196,317456.710668926,246.65942566776,128702,446159,317457
"Cluster","Cluster_4","Cluster E — Kunene (North)","Sable","Grazer","General_Grazer","SSP585_2050",154442.933519124,535390.986321835,380948.052802711,246.65942566776,154443,535391,380948
"Cluster","Cluster_4","Cluster E — Kunene (North)","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_4","Cluster E — Kunene (North)","Springbok","Grazer","Arid_Grazer","SSP585_2050",1060176.62479865,2568448.94435209,1508272.31955344,142.266136063874,1060177,2568449,1508272
"Cluster","Cluster_4","Cluster E — Kunene (North)","Steenbok","Browser","Shrub_Browser","SSP585_2050",6685482.79688139,4665848.64094439,-2019634.155937,-30.2092491641607,6685483,4665849,-2019634
"Cluster","Cluster_4","Cluster E — Kunene (North)","Vervet monkey","Omnivore","Omnivore","SSP585_2050",7029773.95009173,9510322.78332134,2480548.83322961,35.2863242949263,7029774,9510323,2480549
"Cluster","Cluster_4","Cluster E — Kunene (North)","Warthog","Grazer","General_Grazer","SSP585_2050",441265.524340354,1529688.5323481,1088423.00800775,246.65942566776,441266,1529689,1088423
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Baboon","Omnivore","Omnivore","SSP585_2050",738839.105339595,740121.262528606,1282.15718901169,0.173536725350016,738839,740121,1282
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",27820.640780365,20848.8774073769,-6971.76337298813,-25.0596793511262,27821,20849,-6972
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-backed Jackal","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Black-faced Impala","Mixed","Mixed_Open","SSP585_2050",562779.323158966,658621.1473324,95841.8241734339,17.0300898113063,562779,658621,95842
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Blue wildebeest","Grazer","General_Grazer","SSP585_2050",107636.710231327,155197.539314629,47560.8290833019,44.18643879127,107637,155198,47561
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Buffalo","Grazer","General_Grazer","SSP585_2050",47360.1525017838,68286.9172984367,20926.7647966529,44.18643879127,47360,68287,20927
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Burchell's zebra","Grazer","General_Grazer","SSP585_2050",74000.2382840372,106698.308278807,32698.0699947701,44.1864387912701,74000,106698,32698
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Bushpig","Omnivore","Omnivore","SSP585_2050",295535.642135838,296048.505011443,512.862875604653,0.173536725350008,295536,296049,513
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Cheetah","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Damara dik dik","Browser","Shrub_Browser","SSP585_2050",5564128.156073,4169775.48147537,-1394352.67459763,-25.0596793511262,5564128,4169775,-1394353
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Duiker","Browser","Woodland_Browser","SSP585_2050",1339609.75192905,998123.477342791,-341486.274586255,-25.4914742218405,1339610,998123,-341486
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Eland","Mixed","Mixed_Open","SSP585_2050",56277.9323158966,65862.11473324,9584.1824173434,17.0300898113064,56278,65862,9584
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Elephant","Mixed","Large_Mixed","SSP585_2050",7681.421904857,7790.93312211278,109.511217255779,1.42566335519905,7681,7791,110
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Gemsbok","Mixed","Arid_Mixed","SSP585_2050",130240.322665868,149297.54165272,19057.2189868522,14.6323493345019,130240,149298,19057
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Giraffe","Browser","Woodland_Browser","SSP585_2050",27580.2007750098,20549.6010041163,-7030.59977089348,-25.4914742218405,27580,20550,-7031
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hartmann's zebra","Grazer","Arid_Grazer","SSP585_2050",85337.0892063813,111582.914144922,26245.8249385408,30.755472424267,85337,111583,26246
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Hippopotamus","Grazer","Wetland_Grazer","SSP585_2050",6600.82683882132,10377.3154058609,3776.48856703954,57.212356258597,6601,10377,3776
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Impala","Mixed","Mixed_Open","SSP585_2050",562779.323158966,658621.1473324,95841.8241734339,17.0300898113063,562779,658621,95842
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Klipspringer","Browser","Rocky_Browser","SSP585_2050",1896807.82296449,1418544.85224603,-478262.970718452,-25.2140973338556,1896808,1418545,-478263
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Kudu","Browser","Woodland_Browser","SSP585_2050",123385.108730307,91932.4255447307,-31452.6831855761,-25.4914742218406,123385,91932,-31453
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Leopard","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Ostrich","Mixed","Mixed_Open","SSP585_2050",281389.661579483,329310.5736662,47920.912086717,17.0300898113063,281390,329311,47921
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Hartebeest","Grazer","General_Grazer","SSP585_2050",157867.175005946,227623.057661456,69755.8826555095,44.18643879127,157867,227623,69756
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Red Lechwe","Grazer","Wetland_Grazer","SSP585_2050",115514.469679373,181603.019602565,66088.5499231919,57.212356258597,115514,181603,66089
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Reedbuck","Grazer","Wetland_Grazer","SSP585_2050",205359.057207774,322849.812626782,117490.755419008,57.212356258597,205359,322850,117491
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Roan","Grazer","General_Grazer","SSP585_2050",98666.9843787163,142264.41103841,43597.4266596934,44.18643879127,98667,142264,43597
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Sable","Grazer","General_Grazer","SSP585_2050",118400.38125446,170717.293246092,52316.9119916321,44.18643879127,118400,170717,52317
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Spotted Hyaena","Carnivore","Carnivore","SSP585_2050",,,,,,,
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Springbok","Grazer","Arid_Grazer","SSP585_2050",628799.604678599,822189.893699426,193390.289020827,30.7554724242671,628800,822190,193390
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Steenbok","Browser","Shrub_Browser","SSP585_2050",2782064.0780365,2084887.74073769,-697176.337298813,-25.0596793511262,2782064,2084888,-697176
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Vervet monkey","Omnivore","Omnivore","SSP585_2050",3546427.70563006,3552582.06013731,6154.3545072563,0.173536725350022,3546428,3552582,6154
"Cluster","Cluster_5","Cluster D — Omusati, Oshana, Oshikoto & Ohangwena","Warthog","Grazer","General_Grazer","SSP585_2050",338286.80358417,487763.694988833,149476.891404663,44.18643879127,338287,487764,149477
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Baboon","Omnivore","Omnivore","SSP585_2050",186706.960781798,239974.67057324,53267.7097914422,28.5301145540554,186707,239975,53268
"Cluster","Cluster_6","Cluster F —    //Karas,Hardap","Black rhinoceros","Browser","Shrub_Browser","SSP585_2050",4554.83474729879,4735.59113494406,180.756387645276,3.96845105637416,4555,4736,181
