"spatial_unit","unit_id","unit","climate_scenario","feeding_group","species_count","species_estimated","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct","species_positive_benefit","species_negative_benefit"
"Conservancy","Conservancy_71","Sobbe","SSP245_2050","Browser",7,7,-4179,-3482,-8.1052518576264,-8.3035825477161,0,7
"Conservancy","Conservancy_71","Sobbe","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2050","Grazer",12,12,679,494,25.2271821311617,24.2572270037571,12,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2050","Mixed",6,6,441,332,6.06232286346674,7.30621650756293,6,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2050","Omnivore",3,3,-1,-1,-0.00363424525627615,-0.00363424525627895,0,3
"Conservancy","Conservancy_71","Sobbe","SSP245_2090","Browser",7,7,-4375,-3658,-8.41574466547181,-8.59574740262029,0,7
"Conservancy","Conservancy_71","Sobbe","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2090","Grazer",12,12,713,518,28.5751342528782,27.1908778915611,12,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2090","Mixed",6,6,464,349,6.53182056318114,7.87337431601974,6,0
"Conservancy","Conservancy_71","Sobbe","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2050","Browser",7,7,-4252,-3449,-8.15211323180258,-8.45028748654436,0,7
"Conservancy","Conservancy_71","Sobbe","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2050","Grazer",12,12,675,492,25.0502569659888,24.0741223466756,12,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2050","Mixed",6,6,434,325,5.91975188969159,7.1785187929209,6,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2050","Omnivore",3,3,-14,-7,-0.0331946746457484,-0.0331946746457489,0,3
"Conservancy","Conservancy_71","Sobbe","SSP585_2090","Browser",7,7,-4209,-3420,-8.4669069099343,-8.75686568697717,0,7
"Conservancy","Conservancy_71","Sobbe","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2090","Grazer",12,12,669,487,28.3636418892942,26.971908024856,12,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2090","Mixed",6,6,431,323,6.36954978304226,7.72757306853955,6,0
"Conservancy","Conservancy_71","Sobbe","SSP585_2090","Omnivore",3,3,-13,-6,-0.033187738452242,-0.0331877384522417,0,3
"Conservancy","Conservancy_72","Balyerwa","SSP245_2050","Browser",7,7,-1751,-1464,-7.77971641745801,-8.01193454880737,0,7
"Conservancy","Conservancy_72","Balyerwa","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2050","Grazer",12,12,285,207,10.854301786715,12.3459697482655,12,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2050","Mixed",6,6,186,140,4.57391917309099,5.34694265494783,6,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2090","Browser",7,7,-1759,-1471,-7.82205963133719,-8.05069354879509,0,7
"Conservancy","Conservancy_72","Balyerwa","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2090","Grazer",12,12,287,208,11.2056171173778,12.770579020876,12,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2090","Mixed",6,6,187,140,4.69095482982323,5.48194789466959,6,0
"Conservancy","Conservancy_72","Balyerwa","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","Browser",7,7,-1754,-1466,-7.77962737760429,-8.01183622034752,0,7
"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","Grazer",12,12,286,208,10.8547601776108,12.3464919349105,12,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","Mixed",6,6,186,140,4.57399183924769,5.34703921789339,6,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2090","Browser",7,7,-1666,-1393,-7.82212917171758,-8.05070334131226,0,7
"Conservancy","Conservancy_72","Balyerwa","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2090","Grazer",12,12,272,197,11.2063741057228,12.771436068435,12,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2090","Mixed",6,6,177,133,4.69109631712349,5.48214473150402,6,0
"Conservancy","Conservancy_72","Balyerwa","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2050","Browser",7,7,-1558,-1303,-8.0390697657629,-8.08651183805461,0,7
"Conservancy","Conservancy_73","Wuparo","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2050","Grazer",12,12,254,185,10.3481026807555,11.0034864072908,12,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2050","Mixed",6,6,165,124,3.9486531174819,4.73125793171377,6,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2090","Browser",7,7,-1513,-1265,-7.86929924931978,-7.86106699998778,0,7
"Conservancy","Conservancy_73","Wuparo","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2090","Grazer",12,12,247,179,10.1338372816393,10.7181095114414,12,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2090","Mixed",6,6,160,121,3.83690094379822,4.60312335504439,6,0
"Conservancy","Conservancy_73","Wuparo","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2050","Browser",7,7,-1560,-1305,-8.03861398182099,-8.08602311928181,0,7
"Conservancy","Conservancy_73","Wuparo","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2050","Grazer",12,12,254,185,10.3489560119135,11.0043774240444,12,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2050","Mixed",6,6,165,125,3.94877539274224,4.73141340406452,6,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2090","Browser",7,7,-1433,-1198,-7.87001941547783,-7.86175332850509,0,7
"Conservancy","Conservancy_73","Wuparo","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2090","Grazer",12,12,234,170,10.1352763042544,10.7195449452277,12,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2090","Mixed",6,6,152,114,3.83733916659433,4.60365653837147,6,0
"Conservancy","Conservancy_73","Wuparo","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2050","Browser",7,7,-3164,-2645,-9.90640620419094,-9.91812135583206,0,7
"Conservancy","Conservancy_74","Dzoti","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2050","Grazer",12,12,516,375,15.5673036039205,16.9610453029163,12,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2050","Mixed",6,6,336,253,5.6770952359779,6.79327004013532,6,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2090","Browser",7,7,-3185,-2663,-9.98102820112297,-10.0270795945827,0,7
"Conservancy","Conservancy_74","Dzoti","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2090","Grazer",12,12,519,377,16.0245019170579,17.4830608655981,12,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2090","Mixed",6,6,338,254,5.79674471658631,6.94040005952438,6,0
"Conservancy","Conservancy_74","Dzoti","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2050","Browser",7,7,-3169,-2650,-9.90719966854899,-9.91903384169396,0,7
"Conservancy","Conservancy_74","Dzoti","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2050","Grazer",12,12,517,376,15.5721267024747,16.9660269940551,12,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2050","Mixed",6,6,336,253,5.6781848246498,6.79461763326555,6,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2090","Browser",7,7,-3016,-2521,-9.9809548852538,-10.0270606381713,0,7
"Conservancy","Conservancy_74","Dzoti","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2090","Grazer",12,12,492,357,16.0260503508427,17.4846093036623,12,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2090","Mixed",6,6,320,241,5.79698649587008,6.94071068553142,6,0
"Conservancy","Conservancy_74","Dzoti","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_75","Huibes","SSP245_2050","Browser",7,7,-26304,-21992,-17.6611486398224,-17.1868274636416,0,7
"Conservancy","Conservancy_75","Huibes","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_75","Huibes","SSP245_2050","Grazer",12,12,4347,3159,27.160963149167,26.6768653752632,12,0
"Conservancy","Conservancy_75","Huibes","SSP245_2050","Mixed",6,6,2850,2145,9.06230721473518,10.9339467758542,6,0
"Conservancy","Conservancy_75","Huibes","SSP245_2050","Omnivore",3,3,211,102,0.144971495826763,0.144971495826762,3,0
"Conservancy","Conservancy_75","Huibes","SSP245_2090","Browser",7,7,-25510,-21329,-17.600451774958,-17.1294504410713,0,7
"Conservancy","Conservancy_75","Huibes","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_75","Huibes","SSP245_2090","Grazer",12,12,4202,3053,27.3032002476823,26.806953145106,12,0
"Conservancy","Conservancy_75","Huibes","SSP245_2090","Mixed",6,6,2750,2070,9.04436477391407,10.920082081443,6,0
"Conservancy","Conservancy_75","Huibes","SSP245_2090","Omnivore",3,3,153,74,0.108858738449129,0.108858738449124,3,0
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Browser",7,7,-25400,-21237,-17.6546215067706,-17.1801976635794,0,7
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Grazer",12,12,4198,3051,27.1117454162447,26.6296458880257,12,0
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Mixed",6,6,2753,2072,9.05161088951679,10.9207538576338,6,0
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Omnivore",3,3,205,99,0.145599165689005,0.145599165689013,3,0
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Browser",7,7,-22938,-19178,-17.5876582197602,-17.1163917560621,0,7
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Grazer",12,12,3778,2746,27.1970337945074,26.7051650613993,12,0
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Mixed",6,6,2473,1861,9.02109969491781,10.8915043764974,6,0
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Omnivore",3,3,139,67,0.109601821691077,0.109601821691078,3,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Browser",7,7,78,53,2.43870075566531,1.9724196251152,7,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Grazer",12,12,-28,-20,-2.45472828655324,-2.31451226734506,0,12
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Mixed",6,6,-22,-18,-2.34844388827247,-1.94238050340436,0,6
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Omnivore",3,3,-11,-6,-0.116036587670319,-0.116036587670319,0,3
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Browser",7,7,46,31,1.44732795532296,1.18114720881358,7,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Grazer",12,12,-16,-12,-1.48832903816995,-1.38880440206489,0,12
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Mixed",6,6,-13,-11,-1.43383611552766,-1.17016785099731,0,6
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Omnivore",3,3,-7,-3,-0.0689518025600355,-0.0689518025600358,0,3
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Browser",7,7,79,53,2.43887591923897,1.97255156389628,7,0
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Grazer",12,12,-28,-20,-2.45487625842747,-2.31466453829746,0,12
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Mixed",6,6,-23,-18,-2.34857670361238,-1.94250407541102,0,6
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Omnivore",3,3,-12,-6,-0.116044841153758,-0.116044841153757,0,3
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Browser",7,7,44,29,1.44689177888753,1.18079711325109,7,0
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Grazer",12,12,-16,-11,-1.48789844790951,-1.38839431956341,0,12
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Mixed",6,6,-13,-10,-1.43342697150726,-1.16982493678284,0,6
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Omnivore",3,3,-6,-3,-0.0689310696139664,-0.0689310696139669,0,3
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Browser",7,7,-63077,-52741,-43.1865323025876,-42.3182364137135,0,7
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Grazer",12,12,10283,7474,181.929445888063,166.08277022043,12,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Mixed",6,6,6690,5035,35.4792888507783,43.2547146450149,6,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Browser",7,7,-60892,-50914,-43.2693227140244,-42.4013608946366,0,7
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Grazer",12,12,9927,7215,186.948158408941,170.015849811469,12,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Mixed",6,6,6458,4860,35.856459759125,43.7221937920105,6,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Browser",7,7,-60748,-50794,-43.1864382194055,-42.3181418850869,0,7
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Grazer",12,12,9904,7198,181.925599286561,166.079722323849,12,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Mixed",6,6,6443,4849,35.4789788759481,43.2543312372577,6,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Browser",7,7,-57859,-48378,-43.2696618102427,-42.4016873788709,0,7
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Grazer",12,12,9433,6855,186.942384387319,170.011606412339,12,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Mixed",6,6,6136,4618,35.8562699801047,43.7219514959053,6,0
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Browser",7,7,-1433,-428,-8.2895864396537,-11.5061040247085,0,7
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Grazer",12,12,103,82,4.12113652221195,5.01783976580223,12,0
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Mixed",6,6,32,24,0.322117167281412,1.43363998529901,4,2
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Omnivore",3,3,-99,-48,-0.433856527200731,-0.433856527200732,0,3
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Browser",7,7,-1419,-440,-8.25570657292616,-11.3979484917405,0,7
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Grazer",12,12,105,83,4.26719376644253,5.16246138479098,12,0
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Mixed",6,6,34,25,0.434585239192227,1.53283819626885,4,2
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Omnivore",3,3,-96,-46,-0.42362462149799,-0.42362462149799,0,3
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Browser",7,7,-1446,-432,-8.28824011536401,-11.5040185319084,0,7
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Grazer",12,12,104,82,4.11974465997069,5.01600545278787,12,0
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Mixed",6,6,32,24,0.322236665059577,1.43340541961569,4,2
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Omnivore",3,3,-99,-48,-0.433681350773326,-0.433681350773325,0,3
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Browser",7,7,-1347,-418,-8.25323051151716,-11.3945104833175,0,7
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Grazer",12,12,100,78,4.26445863945328,5.1590848557533,12,0
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Mixed",6,6,32,24,0.434207192149527,1.53198203451413,4,2
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Omnivore",3,3,-91,-44,-0.423406209781308,-0.423406209781304,0,3
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Browser",7,7,-17,-1,0.239431509050758,-0.784539557785246,3,4
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Grazer",12,12,-21,-14,-1.5320440044132,-1.35564625677082,0,12
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Mixed",6,6,-21,-18,-1.80014682134454,-1.36105998956214,0,6
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Omnivore",3,3,-18,-9,-0.144857780645187,-0.144857780645184,0,3
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Browser",7,7,-58,-1,-0.705816862292041,-1.49265952781059,3,4
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Grazer",12,12,-7,-4,-0.538383460750254,-0.399456070115047,0,12
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Mixed",6,6,-9,-8,-0.895757789108034,-0.5832289404454,0,6
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Omnivore",3,3,-12,-6,-0.0976800631166823,-0.0976800631166818,0,3
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Browser",7,7,-18,-1,0.239737155595151,-0.784397917727014,3,4
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Grazer",12,12,-22,-14,-1.53251723791025,-1.3560792751334,0,12
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Mixed",6,6,-21,-18,-1.80062473801957,-1.36143970986041,0,6
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Omnivore",3,3,-19,-9,-0.144886071524588,-0.144886071524592,0,3
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Browser",7,7,-55,-1,-0.70556831148371,-1.49186530475406,3,4
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Grazer",12,12,-7,-4,-0.537861955065749,-0.399024684510066,0,12
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Mixed",6,6,-8,-8,-0.895037835154783,-0.582713944285131,0,6
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Omnivore",3,3,-12,-6,-0.0976069418776627,-0.0976069418776661,0,3
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Browser",7,7,-4000,-3344,-7.02790818699157,-7.43175009349963,0,7
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Grazer",12,12,652,474,23.0259472450973,24.0965389415882,12,0
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Mixed",6,6,424,319,5.78990390383851,6.87890708670148,6,0
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Browser",7,7,-4305,-3600,-7.5383366526867,-7.95360024152547,0,7
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Grazer",12,12,702,510,26.1361423256303,27.3574086016067,12,0
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Mixed",6,6,457,344,6.36036536092223,7.56285792974708,6,0
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Omnivore",3,3,0,0,0,0,0,0
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Browser",7,7,-4168,-3189,-7.1316997525222,-7.81197761409076,0,7
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Grazer",12,12,629,460,22.3140255290256,23.3466802867167,12,0
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Mixed",6,6,396,293,5.30755166843065,6.44339567824992,6,0
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Omnivore",3,3,-38,-18,-0.0829936612770743,-0.0829936612770743,0,3
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Browser",7,7,-4253,-3279,-7.68541651488332,-8.37596380922158,0,7
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Grazer",12,12,647,472,25.5536537546312,26.7417978031738,12,0
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Mixed",6,6,408,302,5.91324929175595,7.16931876002278,6,0
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Omnivore",3,3,-35,-17,-0.0828970425693062,-0.0828970425693057,0,3
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Browser",7,7,-15020,-12513,-16.4945537117684,-16.3031298590713,0,7
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Grazer",12,12,5229,3775,42.85587838791,42.4613383401555,12,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Mixed",6,6,4458,3365,21.7090950058191,24.379251817139,6,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Omnivore",3,3,9926,4803,10.2561683973611,10.2561683973611,3,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Browser",7,7,-14615,-12177,-16.5755907525939,-16.3676162346016,0,7
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Grazer",12,12,4984,3599,42.4444538111997,42.0457804669315,12,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Mixed",6,6,4231,3193,21.3387642955527,23.9885520724345,6,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Omnivore",3,3,9287,4494,9.93557537004919,9.93557537004919,3,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Browser",7,7,-14523,-12098,-16.4782940900732,-16.2886875893985,0,7
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Grazer",12,12,5065,3657,42.848816788382,42.4554449403483,12,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Mixed",6,6,4320,3261,21.7234085642883,24.3927580428776,6,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Omnivore",3,3,9630,4660,10.2768494586582,10.2768494586582,3,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Browser",7,7,-13465,-11219,-16.5747495708125,-16.3672123545025,0,7
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Grazer",12,12,4595,3318,42.4800855105994,42.0809932737354,12,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Mixed",6,6,3901,2944,21.3590422940406,24.0107725092618,6,0
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Omnivore",3,3,8567,4145,9.94906812236739,9.94906812236739,3,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Browser",7,7,-22704,-9228,-11.8112650586117,-15.1144497074858,0,7
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Grazer",12,12,2447,1852,41.8676101931553,37.8601436528692,12,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Mixed",6,6,1279,865,5.55986233114187,8.02949036244257,5,1
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Omnivore",3,3,-1080,-523,-0.892894162847921,-0.89289416284792,0,3
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Browser",7,7,-23410,-9392,-12.26065356674,-15.691553620767,0,7
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Carnivore",4,0,,,,,0,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Grazer",12,12,2441,1853,42.4489645144094,38.1333785160363,12,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Mixed",6,6,1238,841,5.33658693955321,7.87874967539952,5,1
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Omnivore",3,3,-1179,-571,-0.99179855367929,-0.99179855367929,0,3
