"spatial_unit","unit_id","unit","species","feeding_regime","forage_profile","climate_scenario","Without_Intervention","With_Intervention","intervention_benefit_raw","intervention_benefit_pct","without_intervention_animals","with_intervention_animals","intervention_benefit_animals"
"Conservancy","Conservancy_3","Otjitanda","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",28767.1872850749,55854.8191018956,27087.6318168208,94.1615582656373,28767,55855,27088
"Conservancy","Conservancy_3","Otjitanda","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",53165.7295641615,50227.3116893979,-2938.41787476368,-5.52690219592968,53166,50227,-2938
"Conservancy","Conservancy_3","Otjitanda","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",10008.1310550423,23448.8126938038,13440.6816387614,134.297618255006,10008,23449,13441
"Conservancy","Conservancy_4","Orupupa","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2630.66740740248,5337.48660448944,2706.81919708695,102.894770713705,2631,5337,2707
"Conservancy","Conservancy_4","Orupupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",31913.1158712965,48060.4175410244,16147.301669728,50.5976969934525,31913,48060,16147
"Conservancy","Conservancy_4","Orupupa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",59630.8696703188,56406.8892670721,-3223.98040324669,-5.40656277708359,59631,56407,-3224
"Conservancy","Conservancy_4","Orupupa","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",10909.2156832888,19069.4959848618,8160.28030157299,74.8017138763994,10909,19069,8160
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Cattle","Grazer","Cattle_Grazer","SSP585_2090",6576.18025077675,21718.3779672129,15142.1977164362,230.258252344097,6576,21718,15142
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",81845.2604925243,171591.361607105,89746.1011145811,109.653388081987,81845,171591,89746
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",157076.76256141,136780.200854081,-20296.5617073291,-12.9214285909375,157077,136780,-20297
"Conservancy","Conservancy_5","Omuramba ua Mbinda","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",27557.3267651597,73151.0523395945,45593.7255744348,165.450466088308,27557,73151,45594
"Conservancy","Conservancy_6","Otjombinde","Cattle","Grazer","Cattle_Grazer","SSP585_2090",12000.773745355,39640.0991545479,27639.3254091929,230.312861451045,12001,39640,27639
"Conservancy","Conservancy_6","Otjombinde","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",149276.420979062,313091.590967217,163815.169988154,109.739481234703,149276,313092,163815
"Conservancy","Conservancy_6","Otjombinde","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",286330.585204152,249282.906642426,-37047.6785617261,-12.9387779287746,286331,249283,-37048
"Conservancy","Conservancy_6","Otjombinde","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",50274.1603032985,133497.206347756,83223.0460444572,165.538410870279,50274,133497,83223
"Conservancy","Conservancy_7","Bamunu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1943.52532954582,2217.13964461005,273.614315064226,14.0782479602757,1944,2217,274
"Conservancy","Conservancy_7","Bamunu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",19616.0364681248,21169.424503952,1553.38803582722,7.91896996292502,19616,21169,1553
"Conservancy","Conservancy_7","Bamunu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",25181.8248504463,24687.9110683739,-493.913782072443,-1.96138995091012,25182,24688,-494
"Conservancy","Conservancy_7","Bamunu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",7227.57887126487,8031.35366403664,803.774792771772,11.1209411490117,7228,8031,804
"Conservancy","Conservancy_8","Mashi","Cattle","Grazer","Cattle_Grazer","SSP585_2090",925.674884321607,1175.53897807682,249.864093755208,26.9926405034014,926,1176,250
"Conservancy","Conservancy_8","Mashi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",10667.6499025204,12120.7079708278,1453.05806830745,13.6211638138232,10668,12121,1453
"Conservancy","Conservancy_8","Mashi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",19819.4486027066,19432.6593349548,-386.789267751745,-1.95156422111019,19819,19433,-387
"Conservancy","Conservancy_8","Mashi","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",3630.93743358861,4375.09319162729,744.155758038682,20.4948659030789,3631,4375,744
"Conservancy","Conservancy_9","Ovitoto","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1263.63765915693,4137.26553669887,2873.62787754193,227.409167233837,1264,4137,2874
"Conservancy","Conservancy_9","Ovitoto","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",15726.873266536,32758.5421757077,17031.6689091717,108.296599206481,15727,32759,17032
"Conservancy","Conservancy_9","Ovitoto","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",30182.8880872913,26331.0848924934,-3851.80319479793,-12.7615461570749,30183,26331,-3852
"Conservancy","Conservancy_9","Ovitoto","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",5295.2435240862,13947.8449037047,8652.60137961854,163.40327579385,5295,13948,8653
"Conservancy","Conservancy_10","Salambala","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2849.45456302787,3014.11200957817,164.657446550302,5.77856017382269,2849,3014,165
"Conservancy","Conservancy_10","Salambala","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",30509.4184708128,30261.2700607009,-248.148410111873,-0.813350180205064,30509,30261,-248
"Conservancy","Conservancy_10","Salambala","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",42667.9602908007,40168.0655402782,-2499.89475052257,-5.85895068216222,42668,40168,-2500
"Conservancy","Conservancy_10","Salambala","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",10888.2499139546,11023.9888264569,135.738912502293,1.24665500493635,10888,11024,136
"Conservancy","Conservancy_11","Doro !nawas Area2","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1408.41396309202,5451.3272298842,4042.91326679218,287.05433010025,1408,5451,4043
"Conservancy","Conservancy_11","Doro !nawas Area2","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",13649.3035757512,42573.0263526267,28923.7227768755,211.906216433344,13649,42573,28924
"Conservancy","Conservancy_11","Doro !nawas Area2","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",18550.0393191365,32363.3951676354,13813.3558484989,74.4653723415496,18550,32363,13813
"Conservancy","Conservancy_11","Doro !nawas Area2","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6259.50853299577,18906.0854420106,12646.5769090148,202.03785716324,6260,18906,12647
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Cattle","Grazer","Cattle_Grazer","SSP585_2090",30.1275418270339,508.406598244653,478.279056417619,1587.51437194405,30,508,478
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",397.683552116847,3933.76819736507,3536.08464524822,889.170453851018,398,3934,3536
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",795.367104233694,2872.88411042215,2077.51700618845,261.202279441775,795,2873,2078
"Conservancy","Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",294.580408975442,1801.58756372354,1507.0071547481,511.577521393736,295,1802,1507
"Conservancy","Conservancy_13","Kwandu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",578.947281818358,557.542630949059,-21.4046508692986,-3.69716752137965,579,558,-21
"Conservancy","Conservancy_13","Kwandu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",5949.43115255807,5546.0832357432,-403.347916814876,-6.77960474660588,5949,5546,-403
"Conservancy","Conservancy_13","Kwandu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",8656.69721591705,8170.57323658408,-486.123979332964,-5.61558256235564,8657,8171,-486
"Conservancy","Conservancy_13","Kwandu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",2171.94955415618,2026.1723823475,-145.777171808684,-6.71181204599013,2172,2026,-146
"Conservancy","Conservancy_14","Orupembe","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1699.60200980919,14675.1007166629,12975.4987068537,763.443360973104,1700,14675,12975
"Conservancy","Conservancy_14","Orupembe","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",21422.5091215093,114574.494674508,93151.985552999,434.832283299017,21423,114574,93152
"Conservancy","Conservancy_14","Orupembe","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",41386.3670758843,86971.3342009446,45584.9671250603,110.144886700197,41386,86971,45585
"Conservancy","Conservancy_14","Orupembe","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",10588.7654879236,51208.0304178753,40619.2649299517,383.607182312969,10589,51208,40619
"Conservancy","Conservancy_15","Mayuni","Cattle","Grazer","Cattle_Grazer","SSP585_2090",358.183608024588,469.1476405513,110.964032526712,30.9796512293478,358,469,111
"Conservancy","Conservancy_15","Mayuni","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",4144.24141190506,4754.99466461798,610.753252712924,14.7373956294734,4144,4755,611
"Conservancy","Conservancy_15","Mayuni","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",7198.96057049892,6962.86326639585,-236.097304103075,-3.27960268417906,7199,6963,-236
"Conservancy","Conservancy_15","Mayuni","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",1433.8962088344,1754.2123074659,320.3160986315,22.3388622313104,1434,1754,320
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Cattle","Grazer","Cattle_Grazer","SSP585_2090",203.320480708186,1089.1122163038,885.79173559561,435.66281788746,203,1089,886
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",1825.91490123435,8384.13301863045,6558.2181173961,359.17435763094,1826,8384,6558
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",2109.63349608527,5993.12881625985,3883.49532017458,184.083886010578,2110,5993,3883
"Conservancy","Conservancy_16","Uibasen Twyfelfontein","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",999.201264298269,3791.12026615844,2791.91900186017,279.415078985205,999,3791,2792
"Conservancy","Conservancy_17","Oskop","Cattle","Grazer","Cattle_Grazer","SSP585_2090",776.083236152456,776.083236152456,0,0,776,776,0
"Conservancy","Conservancy_17","Oskop","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",5839.25026881108,5839.25026881108,0,0,5839,5839,0
"Conservancy","Conservancy_17","Oskop","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",3756.24286297789,3756.24286297789,0,0,3756,3756,0
"Conservancy","Conservancy_17","Oskop","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",2561.07467930311,2561.07467930311,0,0,2561,2561,0
"Conservancy","Conservancy_18","//Huab","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3608.5365558269,9879.48677667789,6270.95022085099,173.780980844574,3609,9879,6271
"Conservancy","Conservancy_18","//Huab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",41886.4570387944,80392.7296016934,38506.272562899,91.930125594617,41886,80393,38506
"Conservancy","Conservancy_18","//Huab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",74466.4031161392,71251.131856605,-3215.27125953422,-4.31774750086911,74466,71251,-3215
"Conservancy","Conservancy_18","//Huab","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",14878.9832130708,33888.7564397505,19009.7732266798,127.762582660757,14879,33889,19010
"Conservancy","Conservancy_19","Omatendeka","Cattle","Grazer","Cattle_Grazer","SSP585_2090",4154.22673529182,7884.41440106419,3730.18766577237,89.7925872481378,4154,7884,3730
"Conservancy","Conservancy_19","Omatendeka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",45026.5344518924,68314.5125199476,23287.9780680552,51.7205651101946,45027,68315,23288
"Conservancy","Conservancy_19","Omatendeka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",73363.8491948698,72936.0483053307,-427.800889539067,-0.58312219742279,73364,72936,-428
"Conservancy","Conservancy_19","Omatendeka","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",16595.4624545382,27939.6944748325,11344.2320202943,68.3574323485765,16595,27940,11344
"Conservancy","Conservancy_20","//Gamaseb","Cattle","Grazer","Cattle_Grazer","SSP585_2090",674.32698947961,3832.5022815598,3158.17529208019,468.344785445619,674,3833,3158
"Conservancy","Conservancy_20","//Gamaseb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",6789.24584014679,30134.4161827709,23345.1703426241,343.855133431423,6789,30134,23345
"Conservancy","Conservancy_20","//Gamaseb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",9782.7533439715,23484.2582157192,13701.5048717477,140.05775664569,9783,23484,13702
"Conservancy","Conservancy_20","//Gamaseb","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",4151.51506243305,14102.1816542257,9950.66659179267,239.687594580494,4152,14102,9951
"Conservancy","Conservancy_21","Ehi-Rovipuka","Cattle","Grazer","Cattle_Grazer","SSP585_2090",5998.44149811422,10497.4879328679,4499.04643475372,75.0035894518288,5998,10497,4499
"Conservancy","Conservancy_21","Ehi-Rovipuka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",64893.8566470613,91803.8121457057,26909.9554986444,41.467647153412,64894,91804,26910
"Conservancy","Conservancy_21","Ehi-Rovipuka","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",105498.190352904,100415.823667446,-5082.36668545815,-4.8174918152217,105498,100416,-5082
"Conservancy","Conservancy_21","Ehi-Rovipuka","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",23455.0482466172,37025.1748911505,13570.1266445333,57.8558888553575,23455,37025,13570
"Conservancy","Conservancy_22","/Audi","Cattle","Grazer","Cattle_Grazer","SSP585_2090",684.264922278156,1909.74767630628,1225.48275402813,179.094779540659,684,1910,1225
"Conservancy","Conservancy_22","/Audi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",8486.78388570885,15750.0822005765,7263.29831486762,85.5836370135277,8487,15750,7263
"Conservancy","Conservancy_22","/Audi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",16230.4566169025,14587.8227797151,-1642.63383718737,-10.1206877659666,16230,14588,-1643
"Conservancy","Conservancy_22","/Audi","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",2862.07986695657,6552.05442875428,3689.97456179771,128.92633096649,2862,6552,3690
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Cattle","Grazer","Cattle_Grazer","SSP585_2090",9634.86887954922,16157.3694558376,6522.50057628836,67.6968276146746,9635,16157,6523
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",98605.2975290903,137276.638981357,38671.3414522664,39.2183203350283,98605,137277,38671
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",147438.434031966,138885.9494712,-8552.48456076626,-5.80071581532941,147438,138886,-8552
"Conservancy","Conservancy_23","Uukolonkadhi Ruacana","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",36397.4067800679,56109.2615817181,19711.8548016502,54.1573055486053,36397,56109,19712
"Conservancy","Conservancy_24","Uukwaluudhi","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3238.48823983478,7020.59974730791,3782.11150747314,116.786328292058,3238,7021,3782
"Conservancy","Conservancy_24","Uukwaluudhi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",39077.7801512104,61493.9292553704,22416.14910416,57.3629029525763,39078,61494,22416
"Conservancy","Conservancy_24","Uukwaluudhi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",72603.4347322965,67533.9024865179,-5069.53224577857,-6.98249644038323,72603,67534,-5070
"Conservancy","Conservancy_24","Uukwaluudhi","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",13348.7152015632,24736.7948841093,11388.079682546,85.3121780679868,13349,24737,11388
"Conservancy","Conservancy_25","Okamatapati","Cattle","Grazer","Cattle_Grazer","SSP585_2090",6375.59685781729,21059.2659433519,14683.6690855346,230.310501322407,6376,21059,14684
"Conservancy","Conservancy_25","Okamatapati","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",79328.2341864797,166356.687728136,87028.4535416559,109.706782754139,79328,166357,87028
"Conservancy","Conservancy_25","Okamatapati","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",152205.880602353,132523.929457239,-19681.9511451139,-12.9311371329562,152206,132524,-19682
"Conservancy","Conservancy_25","Okamatapati","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",26713.0556065363,70926.1342658502,44213.0786593139,165.511124262758,26713,70926,44213
"Conservancy","Conservancy_26","Otjituuo","Cattle","Grazer","Cattle_Grazer","SSP585_2090",12703.7821154773,41795.6319337138,29091.8498182365,229.001485965295,12704,41796,29092
"Conservancy","Conservancy_26","Otjituuo","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",158107.642557198,330531.761188516,172424.118631317,109.054891871492,158108,330532,172424
"Conservancy","Conservancy_26","Otjituuo","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",303438.909958259,264444.271526397,-38994.6384318614,-12.8509024888158,303439,264444,-38995
"Conservancy","Conservancy_26","Otjituuo","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",53234.8964839051,140831.548033739,87596.6515498335,164.547425345924,53235,140832,87597
"Conservancy","Conservancy_27","Ozonahi","Cattle","Grazer","Cattle_Grazer","SSP585_2090",6660.79465961192,21732.864419865,15072.0697602531,226.280354379386,6661,21733,15072
"Conservancy","Conservancy_27","Ozonahi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",82502.8752688942,171833.335882378,89330.460613484,108.275572605606,82503,171833,89330
"Conservancy","Conservancy_27","Ozonahi","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",157567.467656253,137364.905275622,-20202.5623806306,-12.8215314246874,157567,137365,-20203
"Conservancy","Conservancy_27","Ozonahi","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",27840.3494547266,73222.9171213605,45382.5676666339,163.010050360302,27840,73223,45383
"Conservancy","Conservancy_28","N#a Jaqna","Cattle","Grazer","Cattle_Grazer","SSP585_2090",19075.7119138824,62734.1622355184,43658.450321636,228.869310454743,19076,62734,43658
"Conservancy","Conservancy_28","N#a Jaqna","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",236789.424408513,495548.493748591,258759.069340078,109.278136042792,236789,495548,258759
"Conservancy","Conservancy_28","N#a Jaqna","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",453214.424582266,394698.647556099,-58515.7770261672,-12.9112786028604,453214,394699,-58516
"Conservancy","Conservancy_28","N#a Jaqna","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",79814.9340738196,211273.507989114,131458.573915295,164.70423165884,79815,211274,131459
"Conservancy","Conservancy_29","!Han /Awab","Cattle","Grazer","Cattle_Grazer","SSP585_2090",12023.1248279125,12810.4335824067,787.308754494192,6.54828728606727,12023,12810,787
"Conservancy","Conservancy_29","!Han /Awab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",91077.8791394866,96838.2480454683,5760.36890598171,6.32466298118301,91078,96838,5760
"Conservancy","Conservancy_29","!Han /Awab","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",60547.775936607,63733.2080545724,3185.43211796534,5.26102250444419,60548,63733,3185
"Conservancy","Conservancy_29","!Han /Awab","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",40157.8165988123,42632.7758521182,2474.95925330588,6.16308221642479,40158,42633,2475
"Conservancy","Conservancy_30","!Khob !naub","Cattle","Grazer","Cattle_Grazer","SSP585_2090",3566.3123234238,8084.26767163247,4517.95534820867,126.684231174438,3566,8084,4518
"Conservancy","Conservancy_30","!Khob !naub","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",29493.7159610545,62823.1813430926,33329.4653820381,113.005310778908,29494,62823,33329
"Conservancy","Conservancy_30","!Khob !naub","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",27385.7561247526,46726.197131586,19340.4410068334,70.6222640657803,27386,46726,19340
"Conservancy","Conservancy_30","!Khob !naub","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",14563.5344295045,28792.141441264,14228.6070117596,97.7002325955545,14564,28792,14229
"Conservancy","Conservancy_31","Anabeb","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1293.40418364812,4514.88215881754,3221.47797516942,249.069704265457,1293,4515,3221
"Conservancy","Conservancy_31","Anabeb","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",15496.8332557974,37849.0834532415,22352.250197444,144.237534394854,15497,37849,22352
"Conservancy","Conservancy_31","Anabeb","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",28485.3971729249,36799.1518070825,8313.75463415761,29.186023223365,28485,36799,8314
"Conservancy","Conservancy_31","Anabeb","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6452.28992960149,16463.0858435905,10010.795913989,155.151055256553,6452,16463,10011
"Conservancy","Conservancy_32","Ozondundu","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1510.58764481122,3175.40462205171,1664.81697724049,110.20988970478,1511,3175,1665
"Conservancy","Conservancy_32","Ozondundu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",18800.3422308506,28667.525025229,9867.18279437846,52.4840594560393,18800,28668,9867
"Conservancy","Conservancy_32","Ozondundu","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",36081.464887491,33849.948621309,-2231.51626618195,-6.18466094195524,36081,33850,-2232
"Conservancy","Conservancy_32","Ozondundu","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",6330.08155920894,11342.9079542554,5012.82639504642,79.1905498872097,6330,11343,5013
"Conservancy","Conservancy_33","Sesfontein","Cattle","Grazer","Cattle_Grazer","SSP585_2090",677.303957464178,5937.08245981494,5259.77850235076,776.575781727799,677,5937,5260
"Conservancy","Conservancy_33","Sesfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",8781.35028025023,47365.9878507834,38584.6375705332,439.392990134015,8781,47366,38585
"Conservancy","Conservancy_33","Sesfontein","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",17350.6179494646,39024.2211633357,21673.6032138711,124.91545417574,17351,39024,21674
"Conservancy","Conservancy_33","Sesfontein","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",5444.29085611696,21988.4281041741,16544.1372480572,303.880481136839,5444,21988,16544
"Conservancy","Conservancy_34","George Mukoya","Cattle","Grazer","Cattle_Grazer","SSP585_2090",998.540594214015,1505.50856331872,506.967969104704,50.7708922443715,999,1506,507
"Conservancy","Conservancy_34","George Mukoya","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",12458.2645072523,15458.613239456,3000.3487322037,24.0831997944587,12458,15459,3000
"Conservancy","Conservancy_34","George Mukoya","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",24152.3033278972,23464.5844014817,-687.718926415488,-2.84742584207749,24152,23465,-688
"Conservancy","Conservancy_34","George Mukoya","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",4179.62083697882,5704.82813212762,1525.2072951488,36.4915229069265,4180,5705,1525
"Conservancy","Conservancy_35","Muduva Nyangana","Cattle","Grazer","Cattle_Grazer","SSP585_2090",1284.45593915509,1793.16120327786,508.705264122773,39.6047266874251,1284,1793,509
"Conservancy","Conservancy_35","Muduva Nyangana","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",15940.032888291,18505.7969952542,2565.76410696319,16.0963539093317,15940,18506,2566
"Conservancy","Conservancy_35","Muduva Nyangana","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",30540.1691842697,29021.7529192517,-1518.41626501795,-4.9718659246984,30540,29022,-1518
"Conservancy","Conservancy_35","Muduva Nyangana","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",5372.03928290556,6771.61752964516,1399.5782467396,26.0530158666787,5372,6772,1400
"Conservancy","Conservancy_36","Shamungwa","Cattle","Grazer","Cattle_Grazer","SSP585_2090",110.629094393066,180.895939324863,70.2668449317965,63.5157011067431,111,181,70
"Conservancy","Conservancy_36","Shamungwa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",1376.85810050342,1765.40185196402,388.543751460601,28.219592949959,1377,1765,389
"Conservancy","Conservancy_36","Shamungwa","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",2642.45494036009,2496.28257066559,-146.172369694502,-5.53168825934957,2642,2496,-146
"Conservancy","Conservancy_36","Shamungwa","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",463.588586028086,666.952156069984,203.363570041897,43.8672513023383,464,667,203
"Conservancy","Conservancy_37","King Nehale","Cattle","Grazer","Cattle_Grazer","SSP585_2090",2560.06454965705,3275.25682457917,715.192274922121,27.9364938285611,2560,3275,715
"Conservancy","Conservancy_37","King Nehale","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",21966.3677494709,26255.1385836913,4288.77083422038,19.5242603744703,21966,26255,4289
"Conservancy","Conservancy_37","King Nehale","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",22843.4350218751,22131.3862314184,-712.048790456705,-3.11708282828234,22843,22131,-712
"Conservancy","Conservancy_37","King Nehale","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",8959.9728078389,11112.9576705263,2152.98486268744,24.0289218378413,8960,11113,2153
"Conservancy","Conservancy_38","Doro !nawas Area1","Cattle","Grazer","Cattle_Grazer","SSP585_2090",529.979761758693,9588.30678517874,9058.32702342005,1709.18357209731,530,9588,9058
"Conservancy","Conservancy_38","Doro !nawas Area1","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",6960.14328711345,73933.8578617335,66973.7145746201,962.24620402026,6960,73934,66974
"Conservancy","Conservancy_38","Doro !nawas Area1","Goats","Browser-Mixed","Goat_Browser_Mixed","SSP585_2090",13856.2805292695,53212.2711427498,39355.9906134803,284.029978538224,13856,53212,39356
"Conservancy","Conservancy_38","Doro !nawas Area1","Donkeys","Grazer","Donkey_Grazer","SSP585_2090",5141.40747437594,33683.4681934971,28542.0607191211,555.14099711744,5141,33683,28542
"Conservancy","Conservancy_39","African Wild Dog","Cattle","Grazer","Cattle_Grazer","SSP585_2090",7834.15521072753,25791.6343199566,17957.4791092291,229.220364240925,7834,25792,17957
"Conservancy","Conservancy_39","African Wild Dog","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed","SSP585_2090",97481.109168811,203913.066146266,106431.956977455,109.18213578504,97481,203913,106432
