"spatial_unit","unit_id","unit","climate_scenario","feeding_regime","livestock_species","mean_without_intervention_animals","mean_with_intervention_animals","mean_intervention_benefit_animals","median_intervention_benefit_animals","mean_intervention_benefit_pct","median_intervention_benefit_pct"
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Browser-Mixed",1,78996,73500,-5496,-5496,-6.95722826104907,-6.95722826104907
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Grazer",2,9101,17331,8230,8230,99.7990435138329,99.7990435138329
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2050","Grazer-Mixed",1,42763,67084,24321,24321,56.8745729272618,56.8745729272618
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Browser-Mixed",1,76177,70859,-5319,-5319,-6.98225065306055,-6.98225065306055
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Grazer",2,8703,16661,7958,7958,101.037047027353,101.037047027353
"Conservancy","Conservancy_24","Uukwaluudhi","SSP245_2090","Grazer-Mixed",1,41004,64522,23519,23519,57.3580241037946,57.3580241037946
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Browser-Mixed",1,76121,70824,-5296,-5296,-6.95791101659367,-6.95791101659367
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Grazer",2,8770,16696,7926,7926,99.7431609624863,99.7431609624863
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2050","Grazer-Mixed",1,41206,64628,23421,23421,56.8393436597428,56.8393436597428
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Browser-Mixed",1,72603,67534,-5070,-5070,-6.98249644038323,-6.98249644038323
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Grazer",2,8294,15879,7585,7585,101.049253180022,101.049253180022
"Conservancy","Conservancy_24","Uukwaluudhi","SSP585_2090","Grazer-Mixed",1,39078,61494,22416,22416,57.3629029525763,57.3629029525763
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Browser-Mixed",1,167793,146103,-21691,-21691,-12.9269955490654,-12.9269955490654
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Grazer",2,18269,50723,32454,32454,197.472616575163,197.472616575163
"Conservancy","Conservancy_25","Okamatapati","SSP245_2050","Grazer-Mixed",1,87546,183457,95910,95910,109.55366111814,109.55366111814
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Browser-Mixed",1,161718,140806,-20912,-20912,-12.9310777323383,-12.9310777323383
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Grazer",2,17578,48867,31289,31289,197.909710744101,197.909710744101
"Conservancy","Conservancy_25","Okamatapati","SSP245_2090","Grazer-Mixed",1,84286,176752,92467,92467,109.706218126566,109.706218126566
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Browser-Mixed",1,162187,141221,-20966,-20966,-12.9269577327368,-12.9269577327368
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Grazer",2,17659,49028,31369,31369,197.472838936446,197.472838936446
"Conservancy","Conservancy_25","Okamatapati","SSP585_2050","Grazer-Mixed",1,84621,177327,92706,92706,109.553592691338,109.553592691338
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Browser-Mixed",1,152206,132524,-19682,-19682,-12.9311371329562,-12.9311371329562
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Grazer",2,16544,45993,29448,29448,197.910812792582,197.910812792582
"Conservancy","Conservancy_25","Okamatapati","SSP585_2090","Grazer-Mixed",1,79328,166357,87028,87028,109.706782754139,109.706782754139
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Browser-Mixed",1,333279,290452,-42827,-42827,-12.8502808287811,-12.8502808287811
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Grazer",2,36215,100294,64079,64079,196.741729278024,196.741729278024
"Conservancy","Conservancy_26","Otjituuo","SSP245_2050","Grazer-Mixed",1,173668,363039,189371,189371,109.042319968166,109.042319968166
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Browser-Mixed",1,321187,279911,-41275,-41275,-12.8509170836639,-12.8509170836639
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Grazer",2,34898,96654,61757,61757,196.774679133556,196.774679133556
"Conservancy","Conservancy_26","Otjituuo","SSP245_2090","Grazer-Mixed",1,167355,349864,182509,182509,109.055015725796,109.055015725796
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Browser-Mixed",1,321736,280392,-41344,-41344,-12.8502981302939,-12.8502981302939
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Grazer",2,34961,96820,61859,61859,196.741999618956,196.741999618956
"Conservancy","Conservancy_26","Otjituuo","SSP585_2050","Grazer-Mixed",1,167653,350465,182813,182813,109.042468495253,109.042468495253
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Browser-Mixed",1,303439,264444,-38995,-38995,-12.8509024888158,-12.8509024888158
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Grazer",2,32969,91314,58344,58344,196.774455655609,196.774455655609
"Conservancy","Conservancy_26","Otjituuo","SSP585_2090","Grazer-Mixed",1,158108,330532,172424,172424,109.054891871492,109.054891871492
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Browser-Mixed",1,173628,151405,-22223,-22223,-12.799119745775,-12.799119745775
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Grazer",2,19133,52383,33250,33250,192.87904593241,192.87904593241
"Conservancy","Conservancy_27","Ozonahi","SSP245_2050","Grazer-Mixed",1,91295,189559,98264,98264,107.63301744348,107.63301744348
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Browser-Mixed",1,167251,145807,-21444,-21444,-12.8215275596547,-12.8215275596547
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Grazer",2,18311,50396,32085,32085,194.644646689746,194.644646689746
"Conservancy","Conservancy_27","Ozonahi","SSP245_2090","Grazer-Mixed",1,87573,182394,94820,94820,108.275382494864,108.275382494864
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Browser-Mixed",1,167834,146352,-21481,-21481,-12.799184325283,-12.799184325283
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Grazer",2,18495,50635,32141,32141,192.882311369304,192.882311369304
"Conservancy","Conservancy_27","Ozonahi","SSP585_2050","Grazer-Mixed",1,88248,183233,94985,94985,107.634291629173,107.634291629173
"Conservancy","Conservancy_27","Ozonahi","SSP585_2090","Browser-Mixed",1,157567,137365,-20203,-20203,-12.8215314246874,-12.8215314246874
"Conservancy","Conservancy_27","Ozonahi","SSP585_2090","Grazer",2,17251,47478,30227,30227,194.645202369844,194.645202369844
"Conservancy","Conservancy_27","Ozonahi","SSP585_2090","Grazer-Mixed",1,82503,171833,89330,89330,108.275572605606,108.275572605606
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2050","Browser-Mixed",1,496902,432837,-64065,-64065,-12.8928459963339,-12.8928459963339
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2050","Grazer",2,54402,150278,95876,95876,195.751408272021,195.751408272021
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2050","Grazer-Mixed",1,260211,543547,283336,283336,108.886851351249,108.886851351249
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2090","Browser-Mixed",1,481160,419037,-62124,-62124,-12.9112336129949,-12.9112336129949
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2090","Grazer",2,52494,145452,92957,92957,196.785605220007,196.785605220007
"Conservancy","Conservancy_28","N#a Jaqna","SSP245_2090","Grazer-Mixed",1,251391,526104,274714,274714,109.277604539957,109.277604539957
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2050","Browser-Mixed",1,480192,418282,-61910,-61910,-12.8928494455602,-12.8928494455602
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2050","Grazer",2,52572,145224,92652,92652,195.751358946748,195.751358946748
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2050","Grazer-Mixed",1,251461,525269,273808,273808,108.886849094166,108.886849094166
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2090","Browser-Mixed",1,453214,394699,-58516,-58516,-12.9112786028604,-12.9112786028604
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2090","Grazer",2,49445,137004,87559,87559,196.786771056792,196.786771056792
"Conservancy","Conservancy_28","N#a Jaqna","SSP585_2090","Grazer-Mixed",1,236789,495548,258759,258759,109.278136042792,109.278136042792
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2050","Browser-Mixed",1,70094,73689,3595,3595,5.1288944256395,5.1288944256395
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2050","Grazer",2,30051,31940,1889,1889,6.39160502339051,6.39160502339051
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2050","Grazer-Mixed",1,104977,111627,6650,6650,6.33443246384016,6.33443246384016
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","Browser-Mixed",1,67366,70921,3554,3554,5.27620888034229,5.27620888034229
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","Grazer",2,29027,30847,1820,1820,6.37409245672991,6.37409245672991
"Conservancy","Conservancy_29","!Han /Awab","SSP245_2090","Grazer-Mixed",1,101326,107754,6427,6427,6.34303915975512,6.34303915975512
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2050","Browser-Mixed",1,67247,70698,3451,3451,5.13131906247151,5.13131906247151
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2050","Grazer",2,28830,30643,1813,1813,6.39448591309683,6.39448591309683
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2050","Grazer-Mixed",1,100713,107096,6383,6383,6.33731497197341,6.33731497197341
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2090","Browser-Mixed",1,60548,63733,3185,3185,5.26102250444419,5.26102250444419
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2090","Grazer",2,26090,27722,1631,1631,6.35568475124603,6.35568475124603
"Conservancy","Conservancy_29","!Han /Awab","SSP585_2090","Grazer-Mixed",1,91078,96838,5760,5760,6.32466298118301,6.32466298118301
"Conservancy","Conservancy_3","Otjitanda","SSP245_2050","Browser-Mixed",1,57893,54769,-3124,-3124,-5.39568504435194,-5.39568504435194
"Conservancy","Conservancy_3","Otjitanda","SSP245_2050","Grazer",2,6827,16559,9732,9732,157.861593689235,157.861593689235
"Conservancy","Conservancy_3","Otjitanda","SSP245_2050","Grazer-Mixed",1,31544,61049,29505,29505,93.5373735629224,93.5373735629224
"Conservancy","Conservancy_3","Otjitanda","SSP245_2090","Browser-Mixed",1,55051,52004,-3047,-3047,-5.53555455537157,-5.53555455537157
"Conservancy","Conservancy_3","Otjitanda","SSP245_2090","Grazer",2,6421,15677,9256,9256,159.821558473853,159.821558473853
"Conservancy","Conservancy_3","Otjitanda","SSP245_2090","Grazer-Mixed",1,29785,57829,28044,28044,94.1526297178858,94.1526297178858
"Conservancy","Conservancy_3","Otjitanda","SSP585_2050","Browser-Mixed",1,56502,53474,-3028,-3028,-5.35930716144962,-5.35930716144962
"Conservancy","Conservancy_3","Otjitanda","SSP585_2050","Grazer",2,6663,16173,9510,9510,158.071631195194,158.071631195194
"Conservancy","Conservancy_3","Otjitanda","SSP585_2050","Grazer-Mixed",1,30782,59619,28836,28836,93.6782842184484,93.6782842184484
"Conservancy","Conservancy_3","Otjitanda","SSP585_2090","Browser-Mixed",1,53166,50227,-2938,-2938,-5.52690219592968,-5.52690219592968
"Conservancy","Conservancy_3","Otjitanda","SSP585_2090","Grazer",2,6202,15142,8940,8940,159.820262427025,159.820262427025
"Conservancy","Conservancy_3","Otjitanda","SSP585_2090","Grazer-Mixed",1,28767,55855,27088,27088,94.1615582656373,94.1615582656373
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2050","Browser-Mixed",1,33148,54596,21448,21448,64.7052597390697,64.7052597390697
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2050","Grazer",2,10812,21364,10551,10551,105.411072999375,105.411072999375
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2050","Grazer-Mixed",1,35572,73019,37447,37447,105.271546547408,105.271546547408
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","Browser-Mixed",1,30031,51240,21209,21209,70.6255448502407,70.6255448502407
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","Grazer",2,9940,20219,10279,10279,112.201344483589,112.201344483589
"Conservancy","Conservancy_30","!Khob !naub","SSP245_2090","Grazer-Mixed",1,32342,68892,36551,36551,113.014074110171,113.014074110171
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2050","Browser-Mixed",1,32121,52901,20780,20780,64.6927366238628,64.6927366238628
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2050","Grazer",2,10478,20701,10222,10222,105.377980662245,105.377980662245
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2050","Grazer-Mixed",1,34474,70754,36280,36280,105.23930163591,105.23930163591
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2090","Browser-Mixed",1,27386,46726,19340,19340,70.6222640657803,70.6222640657803
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2090","Grazer",2,9065,18438,9373,9373,112.192231884996,112.192231884996
"Conservancy","Conservancy_30","!Khob !naub","SSP585_2090","Grazer-Mixed",1,29494,62823,33329,33329,113.005310778908,113.005310778908
"Conservancy","Conservancy_31","Anabeb","SSP245_2050","Browser-Mixed",1,32095,41403,9308,9308,29.001111588046,29.001111588046
"Conservancy","Conservancy_31","Anabeb","SSP245_2050","Grazer",2,4402,11816,7414,7414,198.604283579817,198.604283579817
"Conservancy","Conservancy_31","Anabeb","SSP245_2050","Grazer-Mixed",1,17596,42643,25046,25046,142.340551907141,142.340551907141
"Conservancy","Conservancy_31","Anabeb","SSP245_2090","Browser-Mixed",1,30389,39233,8844,8844,29.1034672319335,29.1034672319335
"Conservancy","Conservancy_31","Anabeb","SSP245_2090","Grazer",2,4130,11178,7048,7048,201.824964951743,201.824964951743
"Conservancy","Conservancy_31","Anabeb","SSP245_2090","Grazer-Mixed",1,16533,40341,23808,23808,143.999030474826,143.999030474826
"Conservancy","Conservancy_31","Anabeb","SSP585_2050","Browser-Mixed",1,31040,40068,9029,9029,29.0882888060064,29.0882888060064
"Conservancy","Conservancy_31","Anabeb","SSP585_2050","Grazer",2,4260,11441,7181,7181,198.812497277535,198.812497277535
"Conservancy","Conservancy_31","Anabeb","SSP585_2050","Grazer-Mixed",1,17020,41282,24262,24262,142.547693950918,142.547693950918
"Conservancy","Conservancy_31","Anabeb","SSP585_2090","Browser-Mixed",1,28485,36799,8314,8314,29.186023223365,29.186023223365
"Conservancy","Conservancy_31","Anabeb","SSP585_2090","Grazer",2,3873,10489,6616,6616,202.110379761005,202.110379761005
"Conservancy","Conservancy_31","Anabeb","SSP585_2090","Grazer-Mixed",1,15497,37849,22352,22352,144.237534394854,144.237534394854
"Conservancy","Conservancy_32","Ozondundu","SSP245_2050","Browser-Mixed",1,40613,38104,-2509,-2509,-6.17775487941755,-6.17775487941755
"Conservancy","Conservancy_32","Ozondundu","SSP245_2050","Grazer",2,4413,8167,3754,3754,94.5918085618557,94.5918085618557
"Conservancy","Conservancy_32","Ozondundu","SSP245_2050","Grazer-Mixed",1,21161,32255,11094,11094,52.4255993198489,52.4255993198489
"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","Browser-Mixed",1,38540,36156,-2384,-2384,-6.18557789933398,-6.18557789933398
"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","Grazer",2,4187,7754,3567,3567,94.7142603498954,94.7142603498954
"Conservancy","Conservancy_32","Ozondundu","SSP245_2090","Grazer-Mixed",1,20081,30622,10541,10541,52.4918409085775,52.4918409085775
"Conservancy","Conservancy_32","Ozondundu","SSP585_2050","Browser-Mixed",1,39081,36666,-2414,-2414,-6.17762017566458,-6.17762017566458
"Conservancy","Conservancy_32","Ozondundu","SSP585_2050","Grazer",2,4246,7859,3612,3612,94.5897464334359,94.5897464334359
"Conservancy","Conservancy_32","Ozondundu","SSP585_2050","Grazer-Mixed",1,20363,31038,10675,10675,52.4244561756846,52.4244561756846
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Browser-Mixed",1,36081,33850,-2232,-2232,-6.18466094195524,-6.18466094195524
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Grazer",2,3920,7259,3339,3339,94.700219795995,94.700219795995
"Conservancy","Conservancy_32","Ozondundu","SSP585_2090","Grazer-Mixed",1,18800,28668,9867,9867,52.4840594560393,52.4840594560393
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Browser-Mixed",1,19649,43964,24315,24315,123.744697219133,123.744697219133
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Grazer",2,3453,15709,12256,12256,536.66330795359,536.66330795359
"Conservancy","Conservancy_33","Sesfontein","SSP245_2050","Grazer-Mixed",1,9948,53312,43365,43365,435.927902748718,435.927902748718
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Browser-Mixed",1,18524,41632,23108,23108,124.7413846254,124.7413846254
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Grazer",2,3266,14892,11626,11626,539.667805739795,539.667805739795
"Conservancy","Conservancy_33","Sesfontein","SSP245_2090","Grazer-Mixed",1,9376,50522,41147,41147,438.859823963631,438.859823963631
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Browser-Mixed",1,19054,42695,23642,23642,124.078082866172,124.078082866172
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Grazer",2,3352,15262,11911,11911,537.748241740028,537.748241740028
"Conservancy","Conservancy_33","Sesfontein","SSP585_2050","Grazer-Mixed",1,9645,51792,42146,42146,436.954626958322,436.954626958322
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Browser-Mixed",1,17351,39024,21674,21674,124.91545417574,124.91545417574
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Grazer",2,3061,13963,10902,10902,540.228131432319,540.228131432319
"Conservancy","Conservancy_33","Sesfontein","SSP585_2090","Grazer-Mixed",1,8781,47366,38585,38585,439.392990134015,439.392990134015
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Browser-Mixed",1,26036,25271,-765,-765,-2.93885249705787,-2.93885249705787
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Grazer",2,2762,3825,1063,1063,42.8252355262791,42.8252355262791
"Conservancy","Conservancy_34","George Mukoya","SSP245_2050","Grazer-Mixed",1,13326,16451,3125,3125,23.4513921095823,23.4513921095823
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Browser-Mixed",1,25622,24899,-722,-722,-2.81844745345413,-2.81844745345413
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Grazer",2,2747,3827,1080,1080,43.722609889991,43.722609889991
"Conservancy","Conservancy_34","George Mukoya","SSP245_2090","Grazer-Mixed",1,13216,16409,3193,3193,24.1604218799845,24.1604218799845
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Browser-Mixed",1,25572,24857,-715,-715,-2.79737642650031,-2.79737642650031
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Grazer",2,2713,3769,1057,1057,43.2849723310104,43.2849723310104
"Conservancy","Conservancy_34","George Mukoya","SSP585_2050","Grazer-Mixed",1,13089,16208,3120,3120,23.8367558979304,23.8367558979304
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Browser-Mixed",1,24152,23465,-688,-688,-2.84742584207749,-2.84742584207749
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Grazer",2,2589,3605,1016,1016,43.631207575649,43.631207575649
"Conservancy","Conservancy_34","George Mukoya","SSP585_2090","Grazer-Mixed",1,12458,15459,3000,3000,24.0831997944587,24.0831997944587
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Browser-Mixed",1,33020,31863,-1157,-1157,-3.50341193575948,-3.50341193575948
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Grazer",2,3612,4801,1188,1188,36.8791009810578,36.8791009810578
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2050","Grazer-Mixed",1,17271,20678,3407,3407,19.7275538100294,19.7275538100294
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Browser-Mixed",1,32437,31581,-855,-855,-2.63733290691527,-2.63733290691527
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Grazer",2,3535,4815,1280,1280,40.2314817787737,40.2314817787737
"Conservancy","Conservancy_35","Muduva Nyangana","SSP245_2090","Grazer-Mixed",1,16930,20712,3783,3783,22.3429122296313,22.3429122296313
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Browser-Mixed",1,32476,30873,-1604,-1604,-4.93764101441157,-4.93764101441157
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Grazer",2,3553,4558,1005,1005,32.3551523880692,32.3551523880692
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2050","Grazer-Mixed",1,16986,19687,2701,2701,15.8997290456204,15.8997290456204
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Browser-Mixed",1,30540,29022,-1518,-1518,-4.9718659246984,-4.9718659246984
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Grazer",2,3328,4282,954,954,32.8288712770519,32.8288712770519
"Conservancy","Conservancy_35","Muduva Nyangana","SSP585_2090","Grazer-Mixed",1,15940,18506,2566,2566,16.0963539093317,16.0963539093317
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Browser-Mixed",1,2861,2750,-110,-110,-3.85959075362421,-3.85959075362421
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Grazer",2,310,475,165,165,59.2567726400909,59.2567726400909
"Conservancy","Conservancy_36","Shamungwa","SSP245_2050","Grazer-Mixed",1,1488,1976,488,488,32.8211088637722,32.8211088637722
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Browser-Mixed",1,2807,2699,-108,-108,-3.85483975988477,-3.85483975988477
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Grazer",2,305,467,162,162,59.0257373792295,59.0257373792295
"Conservancy","Conservancy_36","Shamungwa","SSP245_2090","Grazer-Mixed",1,1463,1941,479,479,32.7128101362554,32.7128101362554
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Browser-Mixed",1,2818,2662,-156,-156,-5.53831265889205,-5.53831265889205
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Grazer",2,305,451,146,146,53.9000351810401,53.9000351810401
"Conservancy","Conservancy_36","Shamungwa","SSP585_2050","Grazer-Mixed",1,1465,1880,415,415,28.3123041546271,28.3123041546271
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Browser-Mixed",1,2642,2496,-146,-146,-5.53168825934957,-5.53168825934957
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Grazer",2,287,424,137,137,53.6914762045407,53.6914762045407
"Conservancy","Conservancy_36","Shamungwa","SSP585_2090","Grazer-Mixed",1,1377,1765,389,389,28.219592949959,28.219592949959
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Browser-Mixed",1,24548,23778,-770,-770,-3.13652399218696,-3.13652399218696
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Grazer",2,6183,7361,1179,1179,20.0314844152961,20.0314844152961
"Conservancy","Conservancy_37","King Nehale","SSP245_2050","Grazer-Mixed",1,23592,27056,3464,3464,14.6815787235564,14.6815787235564
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Browser-Mixed",1,23862,23099,-762,-762,-3.19460665318249,-3.19460665318249
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Grazer",2,6016,7379,1363,1363,23.7036468804458,23.7036468804458
"Conservancy","Conservancy_37","King Nehale","SSP245_2090","Grazer-Mixed",1,22942,26992,4050,4050,17.6544468689461,17.6544468689461
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Browser-Mixed",1,23680,22983,-697,-697,-2.94531786710639,-2.94531786710639
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Grazer",2,5964,7439,1475,1475,25.8054739638189,25.8054739638189
"Conservancy","Conservancy_37","King Nehale","SSP585_2050","Grazer-Mixed",1,22758,27175,4417,4417,19.4108057151817,19.4108057151817
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Browser-Mixed",1,22843,22131,-712,-712,-3.11708282828234,-3.11708282828234
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Grazer",2,5760,7194,1434,1434,25.9827078332012,25.9827078332012
"Conservancy","Conservancy_37","King Nehale","SSP585_2090","Grazer-Mixed",1,21966,26255,4289,4289,19.5242603744703,19.5242603744703
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Browser-Mixed",1,15876,60392,44516,44516,280.395131620343,280.395131620343
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Grazer",2,3264,24554,21289,21289,1094.2412655136,1094.2412655136
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2050","Grazer-Mixed",1,8086,83915,75829,75829,937.786701606423,937.786701606423
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Browser-Mixed",1,14998,57601,42602,42602,284.04576100551,284.04576100551
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Grazer",2,3069,23420,20351,20351,1132.23464942542,1132.23464942542
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP245_2090","Grazer-Mixed",1,7534,80032,72498,72498,962.304467732741,962.304467732741
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Browser-Mixed",1,15536,59101,43565,43565,280.415351553228,280.415351553228
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Grazer",2,3194,24028,20834,20834,1094.41879733637,1094.41879733637
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2050","Grazer-Mixed",1,7912,82121,74209,74209,937.906093813051,937.906093813051
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2090","Browser-Mixed",1,13856,53212,39356,39356,284.029978538224,284.029978538224
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2090","Grazer",2,2836,21636,18800,18800,1132.16228460738,1132.16228460738
"Conservancy","Conservancy_38","Doro !nawas Area1","SSP585_2090","Grazer-Mixed",1,6960,73934,66974,66974,962.24620402026,962.24620402026
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Browser-Mixed",1,206982,180358,-26624,-26624,-12.8629268228062,-12.8629268228062
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Grazer",2,22524,62359,39835,39835,196.611406418499,196.611406418499
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2050","Grazer-Mixed",1,107956,225680,117724,117724,109.047701766946,109.047701766946
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Browser-Mixed",1,199306,173658,-25648,-25648,-12.8687352467654,-12.8687352467654
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Grazer",2,21662,60037,38375,38375,196.973082155914,196.973082155914
"Conservancy","Conservancy_39","African Wild Dog","SSP245_2090","Grazer-Mixed",1,103871,217280,113409,113409,109.182819938179,109.182819938179
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Browser-Mixed",1,200218,174464,-25754,-25754,-12.8629332667673,-12.8629332667673
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Grazer",2,21788,60321,38533,38533,196.611460753622,196.611460753622
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2050","Grazer-Mixed",1,104429,218305,113877,113877,109.047742490861,109.047742490861
"Conservancy","Conservancy_39","African Wild Dog","SSP585_2090","Browser-Mixed",1,187045,162975,-24070,-24070,-12.8686536835788,-12.8686536835788
