"spatial_unit","unit_id","unit","climate_scenario","management_scenario","feeding_regime","livestock_species","mean_species_capacity_animals","median_species_capacity_animals","mean_change_from_current_pct","median_change_from_current_pct"
"Conservancy","Conservancy_75","Huibes","SSP585_2050","With_Intervention","Grazer-Mixed",1,64329,64329,7.64143376127633,7.64143376127633
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Without_Intervention","Browser-Mixed",1,64669,64669,-6.38486897006707,-6.38486897006707
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Without_Intervention","Grazer",2,13864,13864,-9.11158212776774,-9.11158212776774
"Conservancy","Conservancy_75","Huibes","SSP585_2050","Without_Intervention","Grazer-Mixed",1,54737,54737,-8.40954468224692,-8.40954468224692
"Conservancy","Conservancy_75","Huibes","SSP585_2090","With_Intervention","Browser-Mixed",1,56547,56547,-18.1430911525649,-18.1430911525649
"Conservancy","Conservancy_75","Huibes","SSP585_2090","With_Intervention","Grazer",2,15365,15365,1.67285811189268,1.67285811189268
"Conservancy","Conservancy_75","Huibes","SSP585_2090","With_Intervention","Grazer-Mixed",1,57853,57853,-3.19464501894214,-3.19464501894214
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Without_Intervention","Browser-Mixed",1,58426,58426,-15.4220982790854,-15.4220982790854
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Without_Intervention","Grazer",2,12451,12451,-18.3947333149256,-18.3947333149256
"Conservancy","Conservancy_75","Huibes","SSP585_2090","Without_Intervention","Grazer-Mixed",1,49225,49225,-17.631596683905,-17.631596683905
"Conservancy","Conservancy_76","Kabulabula","Current","Current","Browser-Mixed",1,4019,4019,0,0
"Conservancy","Conservancy_76","Kabulabula","Current","Current","Grazer",2,1018,1018,0,0
"Conservancy","Conservancy_76","Kabulabula","Current","Current","Grazer-Mixed",1,4323,4323,0,0
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","With_Intervention","Browser-Mixed",1,3833,3833,-4.61602759476777,-4.61602759476777
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","With_Intervention","Grazer",2,933,933,-8.57522655996322,-8.57522655996322
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","With_Intervention","Grazer-Mixed",1,4013,4013,-7.16606567743652,-7.16606567743652
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Without_Intervention","Browser-Mixed",1,3836,3836,-4.5422805902079,-4.5422805902079
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Without_Intervention","Grazer",2,955,955,-6.34375331154067,-6.34375331154067
"Conservancy","Conservancy_76","Kabulabula","SSP245_2050","Without_Intervention","Grazer-Mixed",1,4084,4084,-5.54145428097157,-5.54145428097157
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","With_Intervention","Browser-Mixed",1,3810,3810,-5.19717720773832,-5.19717720773832
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","With_Intervention","Grazer",2,927,927,-9.18254626350684,-9.18254626350684
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","With_Intervention","Grazer-Mixed",1,3994,3994,-7.61680811528832,-7.61680811528832
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Without_Intervention","Browser-Mixed",1,3811,3811,-5.15361281227321,-5.15361281227321
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Without_Intervention","Grazer",2,940,940,-7.86435329222291,-7.86435329222291
"Conservancy","Conservancy_76","Kabulabula","SSP245_2090","Without_Intervention","Grazer-Mixed",1,4035,4035,-6.65710522599681,-6.65710522599681
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","Browser-Mixed",1,3871,3871,-3.66089925329611,-3.66089925329611
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","Grazer",2,942,942,-7.65938316359307,-7.65938316359307
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","With_Intervention","Grazer-Mixed",1,4054,4054,-6.23629755581432,-6.23629755581432
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Without_Intervention","Browser-Mixed",1,3874,3874,-3.58640850170388,-3.58640850170388
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Without_Intervention","Grazer",2,964,964,-5.40540525052459,-5.40540525052459
"Conservancy","Conservancy_76","Kabulabula","SSP585_2050","Without_Intervention","Grazer-Mixed",1,4125,4125,-4.59530176635554,-4.59530176635554
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","With_Intervention","Browser-Mixed",1,3621,3621,-9.90241687286849,-9.90241687286849
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","With_Intervention","Grazer",2,881,881,-13.6901042779763,-13.6901042779763
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","With_Intervention","Grazer-Mixed",1,3796,3796,-12.2019636059551,-12.2019636059551
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Without_Intervention","Browser-Mixed",1,3622,3622,-9.86102710191482,-9.86102710191482
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Without_Intervention","Grazer",2,893,893,-12.4377121680502,-12.4377121680502
"Conservancy","Conservancy_76","Kabulabula","SSP585_2090","Without_Intervention","Grazer-Mixed",1,3835,3835,-11.2901666592218,-11.2901666592218
"Conservancy","Conservancy_77","Okongoro","Current","Current","Browser-Mixed",1,53702,53702,0,0
"Conservancy","Conservancy_77","Okongoro","Current","Current","Grazer",2,6610,6610,0,0
"Conservancy","Conservancy_77","Okongoro","Current","Current","Grazer-Mixed",1,30396,30396,0,0
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","With_Intervention","Browser-Mixed",1,47182,47182,-12.1407300966198,-12.1407300966198
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","With_Intervention","Grazer",2,14009,14009,122.758272682189,122.758272682189
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","With_Intervention","Grazer-Mixed",1,51948,51948,70.9053408540525,70.9053408540525
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Without_Intervention","Browser-Mixed",1,52482,52482,-2.27060910403089,-2.27060910403089
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Without_Intervention","Grazer",2,6079,6079,-8.58189756334871,-8.58189756334871
"Conservancy","Conservancy_77","Okongoro","SSP245_2050","Without_Intervention","Grazer-Mixed",1,28511,28511,-6.20128186274785,-6.20128186274785
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","With_Intervention","Browser-Mixed",1,45268,45268,-15.7050618195125,-15.7050618195125
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","With_Intervention","Grazer",2,13407,13407,113.156585118852,113.156585118852
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","With_Intervention","Grazer-Mixed",1,49731,49731,63.6123447900872,63.6123447900872
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Without_Intervention","Browser-Mixed",1,50384,50384,-6.17678311054328,-6.17678311054328
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Without_Intervention","Grazer",2,5751,5751,-13.6347428418286,-13.6347428418286
"Conservancy","Conservancy_77","Okongoro","SSP245_2090","Without_Intervention","Grazer-Mixed",1,27106,27106,-10.8237631466502,-10.8237631466502
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","Browser-Mixed",1,45440,45440,-15.3837377430004,-15.3837377430004
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","Grazer",2,13492,13492,114.536283418929,114.536283418929
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","With_Intervention","Grazer-Mixed",1,50030,50030,64.5971930802761,64.5971930802761
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Without_Intervention","Browser-Mixed",1,50545,50545,-5.87798756529011,-5.87798756529011
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Without_Intervention","Grazer",2,5854,5854,-11.9552608680617,-11.9552608680617
"Conservancy","Conservancy_77","Okongoro","SSP585_2050","Without_Intervention","Grazer-Mixed",1,27458,27458,-9.66291914562387,-9.66291914562387
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","With_Intervention","Browser-Mixed",1,43012,43012,-19.904779600192,-19.904779600192
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","With_Intervention","Grazer",2,12739,12739,102.53913356982,102.53913356982
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","With_Intervention","Grazer-Mixed",1,47254,47254,55.4623602192147,55.4623602192147
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Without_Intervention","Browser-Mixed",1,47874,47874,-10.8511883781978,-10.8511883781978
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Without_Intervention","Grazer",2,5465,5465,-17.9356015750758,-17.9356015750758
"Conservancy","Conservancy_77","Okongoro","SSP585_2090","Without_Intervention","Grazer-Mixed",1,25756,25756,-15.2654295526243,-15.2654295526243
"Conservancy","Conservancy_78","Lusese","Current","Current","Browser-Mixed",1,9836,9836,0,0
"Conservancy","Conservancy_78","Lusese","Current","Current","Grazer",2,2062,2062,0,0
"Conservancy","Conservancy_78","Lusese","Current","Current","Grazer-Mixed",1,8967,8967,0,0
"Conservancy","Conservancy_78","Lusese","SSP245_2050","With_Intervention","Browser-Mixed",1,9091,9091,-7.57767144900243,-7.57767144900243
"Conservancy","Conservancy_78","Lusese","SSP245_2050","With_Intervention","Grazer",2,1958,1958,-4.83191876868641,-4.83191876868641
"Conservancy","Conservancy_78","Lusese","SSP245_2050","With_Intervention","Grazer-Mixed",1,8454,8454,-5.7190468074039,-5.7190468074039
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Without_Intervention","Browser-Mixed",1,9293,9293,-5.52315821525106,-5.52315821525106
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Without_Intervention","Grazer",2,1883,1883,-8.93581283774079,-8.93581283774079
"Conservancy","Conservancy_78","Lusese","SSP245_2050","Without_Intervention","Grazer-Mixed",1,8276,8276,-7.70708476413646,-7.70708476413646
"Conservancy","Conservancy_78","Lusese","SSP245_2090","With_Intervention","Browser-Mixed",1,9030,9030,-8.19355015258617,-8.19355015258617
"Conservancy","Conservancy_78","Lusese","SSP245_2090","With_Intervention","Grazer",2,1933,1933,-6.09652256159701,-6.09652256159701
"Conservancy","Conservancy_78","Lusese","SSP245_2090","With_Intervention","Grazer-Mixed",1,8361,8361,-6.75652148607594,-6.75652148607594
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Without_Intervention","Browser-Mixed",1,9229,9229,-6.17645515357043,-6.17645515357043
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Without_Intervention","Grazer",2,1856,1856,-10.2721069702377,-10.2721069702377
"Conservancy","Conservancy_78","Lusese","SSP245_2090","Without_Intervention","Grazer-Mixed",1,8177,8177,-8.81026317803583,-8.81026317803583
"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","Browser-Mixed",1,9177,9177,-6.69806759292361,-6.69806759292361
"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","Grazer",2,1977,1977,-3.92003667164331,-3.92003667164331
"Conservancy","Conservancy_78","Lusese","SSP585_2050","With_Intervention","Grazer-Mixed",1,8535,8535,-4.81586218027276,-4.81586218027276
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Without_Intervention","Browser-Mixed",1,9381,9381,-4.62474160488131,-4.62474160488131
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Without_Intervention","Grazer",2,1901,1901,-8.06187878425659,-8.06187878425659
"Conservancy","Conservancy_78","Lusese","SSP585_2050","Without_Intervention","Grazer-Mixed",1,8355,8355,-6.8223613687015,-6.8223613687015
"Conservancy","Conservancy_78","Lusese","SSP585_2090","With_Intervention","Browser-Mixed",1,8577,8577,-12.8003422721642,-12.8003422721642
"Conservancy","Conservancy_78","Lusese","SSP585_2090","With_Intervention","Grazer",2,1836,1836,-10.8014787954659,-10.8014787954659
"Conservancy","Conservancy_78","Lusese","SSP585_2090","With_Intervention","Grazer-Mixed",1,7942,7942,-11.4285579462084,-11.4285579462084
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Without_Intervention","Browser-Mixed",1,8765,8765,-10.8854354803507,-10.8854354803507
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Without_Intervention","Grazer",2,1763,1763,-14.7654057199696,-14.7654057199696
"Conservancy","Conservancy_78","Lusese","SSP585_2090","Without_Intervention","Grazer-Mixed",1,7767,7767,-13.37817283307,-13.37817283307
"Conservancy","Conservancy_79","Nakabolelwa","Current","Current","Browser-Mixed",1,5231,5231,0,0
"Conservancy","Conservancy_79","Nakabolelwa","Current","Current","Grazer",2,1316,1316,0,0
"Conservancy","Conservancy_79","Nakabolelwa","Current","Current","Grazer-Mixed",1,5557,5557,0,0
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","With_Intervention","Browser-Mixed",1,4936,4936,-5.62685111138212,-5.62685111138212
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","With_Intervention","Grazer",2,1185,1185,-10.1906439035104,-10.1906439035104
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","With_Intervention","Grazer-Mixed",1,5102,5102,-8.19337222581027,-8.19337222581027
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Without_Intervention","Browser-Mixed",1,4953,4953,-5.30773771357481,-5.30773771357481
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Without_Intervention","Grazer",2,1203,1203,-8.86610036825494,-8.86610036825494
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2050","Without_Intervention","Grazer-Mixed",1,5162,5162,-7.12326287064691,-7.12326287064691
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","With_Intervention","Browser-Mixed",1,4892,4892,-6.46998924617252,-6.46998924617252
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","With_Intervention","Grazer",2,1178,1178,-10.7515359221855,-10.7515359221855
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","With_Intervention","Grazer-Mixed",1,5077,5077,-8.64104446175842,-8.64104446175842
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Without_Intervention","Browser-Mixed",1,4907,4907,-6.18265473609538,-6.18265473609538
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Without_Intervention","Grazer",2,1184,1184,-10.3281190460419,-10.3281190460419
"Conservancy","Conservancy_79","Nakabolelwa","SSP245_2090","Without_Intervention","Grazer-Mixed",1,5100,5100,-8.23203527584609,-8.23203527584609
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","With_Intervention","Browser-Mixed",1,4982,4982,-4.75591386126349,-4.75591386126349
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","With_Intervention","Grazer",2,1196,1196,-9.36299032423592,-9.36299032423592
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","With_Intervention","Grazer-Mixed",1,5149,5149,-7.34692102513681,-7.34692102513681
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Without_Intervention","Browser-Mixed",1,4999,4999,-4.43381550820777,-4.43381550820777
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Without_Intervention","Grazer",2,1214,1214,-8.02581903826917,-8.02581903826917
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2050","Without_Intervention","Grazer-Mixed",1,5209,5209,-6.26663032513895,-6.26663032513895
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","With_Intervention","Browser-Mixed",1,4649,4649,-11.1203702653843,-11.1203702653843
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","With_Intervention","Grazer",2,1120,1120,-15.1882108699846,-15.1882108699846
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","With_Intervention","Grazer-Mixed",1,4825,4825,-13.1825479230113,-13.1825479230113
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Without_Intervention","Browser-Mixed",1,4663,4663,-10.8475080770215,-10.8475080770215
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Without_Intervention","Grazer",2,1125,1125,-14.7862568736162,-14.7862568736162
"Conservancy","Conservancy_79","Nakabolelwa","SSP585_2090","Without_Intervention","Grazer-Mixed",1,4846,4846,-12.7942378603435,-12.7942378603435
"Conservancy","Conservancy_8","Mashi","Current","Current","Browser-Mixed",1,22194,22194,0,0
"Conservancy","Conservancy_8","Mashi","Current","Current","Grazer",2,2995,2995,0,0
"Conservancy","Conservancy_8","Mashi","Current","Current","Grazer-Mixed",1,13305,13305,0,0
"Conservancy","Conservancy_8","Mashi","SSP245_2050","With_Intervention","Browser-Mixed",1,20729,20729,-6.60111589402152,-6.60111589402152
"Conservancy","Conservancy_8","Mashi","SSP245_2050","With_Intervention","Grazer",2,3019,3019,1.18037077191649,1.18037077191649
"Conservancy","Conservancy_8","Mashi","SSP245_2050","With_Intervention","Grazer-Mixed",1,13112,13112,-1.44510782693827,-1.44510782693827
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Without_Intervention","Browser-Mixed",1,21065,21065,-5.08673714774159,-5.08673714774159
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Without_Intervention","Grazer",2,2516,2516,-16.7588340883265,-16.7588340883265
"Conservancy","Conservancy_8","Mashi","SSP245_2050","Without_Intervention","Grazer-Mixed",1,11626,11626,-12.6153046209239,-12.6153046209239
"Conservancy","Conservancy_8","Mashi","SSP245_2090","With_Intervention","Browser-Mixed",1,20565,20565,-7.33991665473394,-7.33991665473394
"Conservancy","Conservancy_8","Mashi","SSP245_2090","With_Intervention","Grazer",2,2947,2947,-1.34907881188379,-1.34907881188379
"Conservancy","Conservancy_8","Mashi","SSP245_2090","With_Intervention","Grazer-Mixed",1,12863,12863,-3.31674025952891,-3.31674025952891
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Without_Intervention","Browser-Mixed",1,20927,20927,-5.70988928018587,-5.70988928018587
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Without_Intervention","Grazer",2,2406,2406,-20.6582477180466,-20.6582477180466
"Conservancy","Conservancy_8","Mashi","SSP245_2090","Without_Intervention","Grazer-Mixed",1,11264,11264,-15.3399719629672,-15.3399719629672
"Conservancy","Conservancy_8","Mashi","SSP585_2050","With_Intervention","Browser-Mixed",1,20719,20719,-6.64660201877674,-6.64660201877674
"Conservancy","Conservancy_8","Mashi","SSP585_2050","With_Intervention","Grazer",2,3004,3004,0.698726133147454,0.698726133147454
"Conservancy","Conservancy_8","Mashi","SSP585_2050","With_Intervention","Grazer-Mixed",1,13058,13058,-1.85193623557302,-1.85193623557302
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Without_Intervention","Browser-Mixed",1,21100,21100,-4.92678968259635,-4.92678968259635
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Without_Intervention","Grazer",2,2520,2520,-16.6187156180564,-16.6187156180564
"Conservancy","Conservancy_8","Mashi","SSP585_2050","Without_Intervention","Grazer-Mixed",1,11646,11646,-12.4686316344286,-12.4686316344286
"Conservancy","Conservancy_8","Mashi","SSP585_2090","With_Intervention","Browser-Mixed",1,19433,19433,-12.4414823441381,-12.4414823441381
"Conservancy","Conservancy_8","Mashi","SSP585_2090","With_Intervention","Grazer",2,2775,2775,-7.06698724130199,-7.06698724130199
"Conservancy","Conservancy_8","Mashi","SSP585_2090","With_Intervention","Grazer-Mixed",1,12121,12121,-8.89811720418916,-8.89811720418916
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Without_Intervention","Browser-Mixed",1,19819,19819,-10.6987103258678,-10.6987103258678
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Without_Intervention","Grazer",2,2278,2278,-24.8564517399983,-24.8564517399983
"Conservancy","Conservancy_8","Mashi","SSP585_2090","Without_Intervention","Grazer-Mixed",1,10668,10668,-19.8196183370485,-19.8196183370485
"Conservancy","Conservancy_80","Ohungu","Current","Current","Browser-Mixed",1,45683,45683,0,0
"Conservancy","Conservancy_80","Ohungu","Current","Current","Grazer",2,11143,11143,0,0
"Conservancy","Conservancy_80","Ohungu","Current","Current","Grazer-Mixed",1,42180,42180,0,0
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","With_Intervention","Browser-Mixed",1,47135,47135,3.17826324958542,3.17826324958542
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","With_Intervention","Grazer",2,14901,14901,35.4376705914011,35.4376705914011
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","With_Intervention","Grazer-Mixed",1,54230,54230,28.5686442390165,28.5686442390165
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Without_Intervention","Browser-Mixed",1,44985,44985,-1.528330587931,-1.528330587931
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Without_Intervention","Grazer",2,10835,10835,-2.77629932626418,-2.77629932626418
"Conservancy","Conservancy_80","Ohungu","SSP245_2050","Without_Intervention","Grazer-Mixed",1,41145,41145,-2.45320085396474,-2.45320085396474
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","With_Intervention","Browser-Mixed",1,45399,45399,-0.623812827127958,-0.623812827127958
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","With_Intervention","Grazer",2,14303,14303,30.0051672373387,30.0051672373387
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","With_Intervention","Grazer-Mixed",1,52094,52094,23.5037312934711,23.5037312934711
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Without_Intervention","Browser-Mixed",1,43434,43434,-4.92405448614302,-4.92405448614302
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Without_Intervention","Grazer",2,10429,10429,-6.41658928726874,-6.41658928726874
"Conservancy","Conservancy_80","Ohungu","SSP245_2090","Without_Intervention","Grazer-Mixed",1,39642,39642,-6.01600897627779,-6.01600897627779
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","With_Intervention","Browser-Mixed",1,45647,45647,-0.0806917822397237,-0.0806917822397237
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","With_Intervention","Grazer",2,14435,14435,31.2024817822998,31.2024817822998
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","With_Intervention","Grazer-Mixed",1,52531,52531,24.5397353090703,24.5397353090703
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Without_Intervention","Browser-Mixed",1,43556,43556,-4.65626377572949,-4.65626377572949
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Without_Intervention","Grazer",2,10497,10497,-5.81366708826791,-5.81366708826791
"Conservancy","Conservancy_80","Ohungu","SSP585_2050","Without_Intervention","Grazer-Mixed",1,39854,39854,-5.51392400314147,-5.51392400314147
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","With_Intervention","Browser-Mixed",1,41830,41830,-8.43493426832941,-8.43493426832941
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","With_Intervention","Grazer",2,13179,13179,19.7869108096107,19.7869108096107
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","With_Intervention","Grazer-Mixed",1,47999,47999,13.7957363917379,13.7957363917379
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Without_Intervention","Browser-Mixed",1,40016,40016,-12.4052358783025,-12.4052358783025
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Without_Intervention","Grazer",2,9607,9607,-13.7918437885997,-13.7918437885997
"Conservancy","Conservancy_80","Ohungu","SSP585_2090","Without_Intervention","Grazer-Mixed",1,36519,36519,-13.4212144396335,-13.4212144396335
"Conservancy","Conservancy_81","Maurus Nekaro","Current","Current","Browser-Mixed",1,59154,59154,0,0
"Conservancy","Conservancy_81","Maurus Nekaro","Current","Current","Grazer",2,6937,6937,0,0
"Conservancy","Conservancy_81","Maurus Nekaro","Current","Current","Grazer-Mixed",1,33014,33014,0,0
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","With_Intervention","Browser-Mixed",1,55255,55255,-6.59253262483547,-6.59253262483547
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","With_Intervention","Grazer",2,8528,8528,24.8012474256989,24.8012474256989
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","With_Intervention","Grazer-Mixed",1,36575,36575,10.7879873916545,10.7879873916545
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Without_Intervention","Browser-Mixed",1,58110,58110,-1.76569326486746,-1.76569326486746
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Without_Intervention","Grazer",2,6770,6770,-3.16844865182678,-3.16844865182678
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2050","Without_Intervention","Grazer-Mixed",1,32062,32062,-2.88253066749794,-2.88253066749794
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","With_Intervention","Browser-Mixed",1,54364,54364,-8.09860191472572,-8.09860191472572
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","With_Intervention","Grazer",2,8465,8465,23.8105652131527,23.8105652131527
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","With_Intervention","Grazer-Mixed",1,36189,36189,9.61622708090538,9.61622708090538
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Without_Intervention","Browser-Mixed",1,57343,57343,-3.06281358827445,-3.06281358827445
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Without_Intervention","Grazer",2,6706,6706,-4.2359827207193,-4.2359827207193
"Conservancy","Conservancy_81","Maurus Nekaro","SSP245_2090","Without_Intervention","Grazer-Mixed",1,31688,31688,-4.01597507674384,-4.01597507674384
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","With_Intervention","Browser-Mixed",1,53120,53120,-10.200973553208,-10.200973553208
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","With_Intervention","Grazer",2,7958,7958,16.7253601364717,16.7253601364717
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","With_Intervention","Grazer-Mixed",1,34293,34293,3.87521741829085,3.87521741829085
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","Without_Intervention","Browser-Mixed",1,56928,56928,-3.76460566197553,-3.76460566197553
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","Without_Intervention","Grazer",2,6633,6633,-5.11742240989499,-5.11742240989499
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2050","Without_Intervention","Grazer-Mixed",1,31415,31415,-4.84444463197097,-4.84444463197097
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","With_Intervention","Browser-Mixed",1,50610,50610,-14.4442839893638,-14.4442839893638
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","With_Intervention","Grazer",2,7603,7603,11.3924278526503,11.3924278526503
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","With_Intervention","Grazer-Mixed",1,32715,32715,-0.90433580295319,-0.90433580295319
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","Without_Intervention","Browser-Mixed",1,54330,54330,-8.15587134992528,-8.15587134992528
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","Without_Intervention","Grazer",2,6356,6356,-9.24228068462,-9.24228068462
"Conservancy","Conservancy_81","Maurus Nekaro","SSP585_2090","Without_Intervention","Grazer-Mixed",1,30028,30028,-9.04323429441134,-9.04323429441134
"Conservancy","Conservancy_82","Kapinga kaMwalye","Current","Current","Browser-Mixed",1,70299,70299,0,0
"Conservancy","Conservancy_82","Kapinga kaMwalye","Current","Current","Grazer",2,7972,7972,0,0
"Conservancy","Conservancy_82","Kapinga kaMwalye","Current","Current","Grazer-Mixed",1,37824,37824,0,0
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","With_Intervention","Browser-Mixed",1,66248,66248,-5.76175001908568,-5.76175001908568
"Conservancy","Conservancy_82","Kapinga kaMwalye","SSP245_2050","With_Intervention","Grazer",2,9988,9988,27.7792068490704,27.7792068490704
